f,m,word,label
1.322282735078889,-2.406923724280943,said-although,
-4.321517131345012,-5.847911984186601,said-american,
4.229521489067295,6.216976146688023,said-angry,
-4.539756977859535,-3.7950811212747544,said-answer,
-3.351640440934948,4.35114108080586,said-answered,
4.013780055104306,1.7718822073747285,said-anybody,
-1.3893380353179525,-3.7808811411339964,said-anyhow,
0.1406169127596628,3.0274567111529054,said-anyone,
5.250248430353099,5.612425382525028,said-anything,
3.007038458383048,1.0356711241736547,said-anyway,
1.0215964616719915,0.02432131217720417,said-anywhere,
-4.175221310853899,-3.4813649713452293,said-arm,
-3.332145401039267,-2.6150894762155428,said-arms,
-6.03628934102392,-7.127214617573078,said-army,
-5.32706902345875,-6.582715031530227,said-around,
-5.1254475141376155,-4.578646679609435,said-art,
-0.8481953039134333,3.95526860332159,said-ask,
-0.4050237083975017,4.033708749211593,said-asked,
-1.4487999501472795,-0.1869481515818576,said-asking,
-0.3439723128156676,-3.597726683945622,said-attention,
7.6951900053210585,8.031682046066674,said-aunt,
4.073408225223279,5.532413190573549,said-away,
5.916760075538081,6.977132806002579,said-awful,
6.73600307806102,7.614351573636407,said-baby,
-5.394649958013101,-5.48356025000174,said-back,
-3.0145721892053574,-4.327290629347678,said-bad,
-4.914783382576968,-5.948881984074213,said-bank,
4.338587762307947,4.786676106290621,said-bear,
-5.0112728328886575,-5.901482995028035,said-beat,
5.724267201999422,7.224582956852917,said-beautiful,
1.6321829580531466,4.705675994484627,said-beauty,
5.269723511766623,6.016802694563451,said-because,
-2.865098835445172,0.5769776990292831,said-become,
5.51160693788469,6.507568467701471,said-bed,
-3.8121845998741932,-3.155909648964981,said-beg,
-2.5737526397224797,-2.0034191855720604,said-began,
1.7014182193511,-1.860928677770572,said-begin,
-1.9426524977872206,-1.4133351733798245,said-beginning,
-4.652236615164948,-6.039555150507611,said-behind,
2.3256558513819243,4.718823516970567,said-believe,
3.5753838741702975,3.480756212832561,said-besides,
-2.2934886772899024,-4.571988763328444,said-best,
-5.163430125251828,-5.823566567642196,said-bet,
-3.165138884323107,-3.12355500177398,said-better,
-4.832712679747031,-4.996138456234,said-between,
-4.320000394326657,-4.428636665756714,said-beyond,
-4.672372989475803,-6.119069067452503,said-big,
-4.387688225045992,-5.856073029156,said-bill,
-3.7202290009798613,-4.972609694892812,said-bit,
-2.7742812349651063,-5.0907098011401795,said-black,
-0.18373234261250185,3.482834834149138,said-blame,
-1.0754696597925317,3.660029746510567,said-bless,
-5.933104881427122,-5.894509214521721,said-blood,
4.35725278930642,-1.5780967660401815,said-blue,
-5.505616011270825,-6.473480096809936,said-boat,
-5.029765034810559,-5.3790050152719076,said-body,
2.692044209346856,-1.901701736004369,said-book,
2.9615909314396216,-0.9928840139030061,said-books,
1.1116230797649715,2.793849970234099,said-born,
0.5916593869501943,-3.5201808955037843,said-box,
-7.230309822875161,-6.835096100203971,said-boy,
-4.9887337497027096,-6.91448336724364,said-boys,
-3.0863652078804154,-4.604117421183642,said-break,
4.231953455419637,4.117038861187893,said-breakfast,
-3.1246488000081003,-3.6197023114024085,said-bring,
-2.385243923505179,-2.181348269007244,said-broken,
-5.399684718503104,-2.9074531438901463,said-brother,
-2.0675822884618253,-0.15829223317342397,said-brought,
-6.991651301836512,-7.452412984363924,said-business,
2.495537841191855,4.294373521250932,said-busy,
-2.1434913665875497,-4.658612022404855,said-buy,
-2.477355365190242,-2.701294966801658,said-call,
-2.176867906141384,-2.8219734664776324,said-called,
-5.430204308152157,-7.4264259945147275,said-captain,
-4.6323058113356375,-4.04725308262069,said-car,
5.084237805069431,5.810837551253954,said-care,
1.785717057826372,0.4265937219701816,said-careful,
-4.590725198736,-5.688580481961666,said-carry,
-6.071756923590869,-6.982222731351954,said-case,
-4.699650947147317,-5.295711597113353,said-catch,
-4.127019358414997,-4.868336366135313,said-caught,
-4.837925404885376,-4.681727689969808,said-cause,
-4.6800420156171425,-5.3010633352656376,said-certain,
2.788138216859022,1.948216493927204,said-certainly,
-5.468099737803701,-6.312993686327582,said-chance,
0.1293448093075996,3.477472745271032,said-change,
1.509844000072738,3.854245502753714,said-changed,
-2.317857562924009,-2.294452370174652,said-character,
-5.14181260920317,-6.3434634962126015,said-charge,
-5.932475542823737,-7.1267263027850385,said-chief,
7.452049286342206,8.45982261273729,said-child,
7.000494069076621,7.449438210464274,said-children,
-6.15601274510112,-7.0471448497209375,said-christ,
-1.4566552385481486,-2.3495341187646153,said-church,
-5.4168742818755815,-6.010630478792431,said-city,
-0.8201450801020719,-4.053510017026836,said-clean,
-5.372337288225793,-6.316778958394944,said-clear,
-4.288335254383792,-5.694141951122326,said-close,
5.184115307320484,4.606538663214343,said-clothes,
3.6541736326328342,4.741201910914497,said-coffee,
3.747577773607267,4.835228366495729,said-cold,
-2.6020103363371065,-6.48160105067052,said-colonel,
-1.0542657834905746,-3.4007372686338297,said-common,
-4.495533626499177,-5.9884571152590516,said-company,
-3.5696404487519806,-4.35645672620695,said-consider,
-4.13104546636605,-5.014893786427637,said-count,
-6.1505439765935055,-7.0291102477403875,said-country,
-5.078693199445831,-6.2563126771534066,said-couple,
5.633859359989219,6.303844979904998,said-course,
-5.323570483516784,-5.90612040513997,said-court,
5.145382092608462,6.162829125080585,said-cousin,
-0.5645735528278909,-0.8041290564872424,said-crazy,
-1.655373777936509,0.21219122940166812,said-cried,
2.3563649342684894,-3.1275808993738035,said-cross,
4.2514042801931415,5.69066750279359,said-cry,
-5.17528504117951,-6.476917310094931,said-cut,
-4.817915074705656,-1.0607116896758546,said-dad,
5.994387990008385,7.871310707777453,said-daddy,
-7.001682696294841,-7.670619136692965,said-damn,
-7.131323163054138,-7.556001221462609,said-damned,
3.266821595075037,6.401058872539736,said-dance,
-4.166128747987728,-3.1257387511629657,said-danger,
4.391642550074978,5.674159449153724,said-dare,
-1.213803657556257,-2.0287599020206626,said-dark,
7.017408842515292,9.056774972147242,said-darling,
4.3355641696455995,6.171402840858271,said-daughter,
-1.952610683453571,2.0375676236977913,said-day,
-4.017176861925208,-4.795042917023203,said-days,
-5.538243483344033,-6.34637471096887,said-de,
-4.9973996005613275,-5.608174135737822,said-dead,
1.2172192194897655,-5.0368470259915465,said-deal,
9.055695388652007,9.840258287135653,said-dear,
-5.028830736771763,-4.777078396999465,said-death,
-4.728024038421415,-1.301911458923113,said-decided,
-3.3993770847923854,-3.650563542415353,said-deep,
-3.590218162878444,-2.8242446479698873,said-desire,
-6.9432441070150706,-7.174819139487252,said-devil,
-0.2917733171786388,-3.303896715363464,said-die,
2.0481226653655846,3.330495670130289,said-died,
1.7446942928633848,2.9453969801022866,said-difference,
4.58748345129371,4.219337857578682,said-different,
-5.859785044036281,4.156169598197939,said-difficult,
5.334305244718875,6.373332352984665,said-dinner,
3.4310814574696673,3.5408411035323955,said-doctor,
-5.548572623770554,-6.282206994454175,said-dog,
-2.1099247209413625,1.1007077435989192,said-doing,
-3.36825875722337,-6.454644907749622,said-dollars,
-4.509216219877949,-4.8270447075078415,said-done,
0.8613896218510051,-0.5513407285541694,said-door,
-4.926994125497394,-5.299670997936188,said-doubt,
3.0844941250154925,3.450487606528731,said-dr.,
2.7681060166525366,4.644347710443397,said-dream,
7.266304629630538,7.1544385099860275,said-dress,
-5.549745703856462,-5.621986879074005,said-drink,
-2.6271656351733474,0.296974288702443,said-drive,
-4.129278033181395,-5.461979189891446,said-drop,
-3.9127200086992358,-4.219103369952286,said-during,
-1.677000286321707,-4.05102783938352,said-duty,
0.6473002991317488,1.8389258630423837,said-early,
-4.003194739318299,-3.340731964884827,said-earth,
-2.471936524195359,-3.3010654787573466,said-easily,
-4.94476726344901,-6.041034645410217,said-easy,
2.5406861196838726,3.066985013749961,said-eat,
-6.876101007048619,-7.545363581548806,said-eh,
-3.0540678762163025,-5.464325304433826,said-eight,
-1.803147386308434,-4.145670108662503,said-either,
2.0746567059135534,3.331989405930396,said-else,
-4.735307862817952,-5.326263727457805,said-end,
-4.14652554455596,-4.8227283063257556,said-english,
4.029046835742642,3.7388018414005235,said-enjoy,
-4.863687657345965,-5.773381063095071,said-enough,
-5.488237880098649,-5.348296454688807,said-er,
0.29101793172476664,-2.1920324823510526,said-especially,
-2.90975772594756,4.385287352793648,said-evening,
4.91998792566921,5.684387958877965,said-ever,
4.637565272125856,2.6579473253729127,said-everybody,
2.671375221525849,3.3899135332939907,said-everyone,
5.361599999071683,6.008788339549919,said-everything,
-3.8777380197538647,-0.4515645062933962,said-evil,
1.612528851128173,-2.715128333459738,said-exactly,
1.3351478205003686,1.9386020186110353,said-except,
0.45788558617818664,0.9791924586800922,said-excuse,
2.8169471185847423,2.058846956767415,said-expect,
-1.669864413559886,2.450258393069041,said-expected,
-1.5665465592520145,-3.791845360695609,said-experience,
-2.8213739901716917,-2.2478911948564715,said-explain,
-4.845414695210971,-5.511333265898172,said-eye,
-1.4500670265270208,4.748328284337637,said-eyes,
-3.325576029696794,3.497976534594167,said-face,
-5.865365881621562,-6.423517731433571,said-fact,
-4.771435896274032,-4.611950277868425,said-fair,
-4.856978983010504,-4.833544528921321,said-faith,
-1.8756735787508076,-3.8538357790389224,said-fall,
0.7875949964960416,4.5695791075034515,said-family,
1.920993710646431,3.6585117668347675,said-fancy,
-5.0173882912856795,-5.508683005269077,said-far,
-3.9410888732845706,-5.693861097986828,said-fast,
4.475173631408945,7.803928253693353,said-father,
3.412531256212814,5.147833878081701,said-fault,
-3.439586504696555,-0.6392097093530552,said-fear,
6.446828818089124,7.084951981549936,said-feel,
2.148529532570263,4.778999273188299,said-feeling,
2.5744410196844223,4.896146320227684,said-feelings,
-4.093712050447311,-5.350505541273115,said-feet,
-3.622378254123481,-2.822590971359925,said-fell,
-8.191330659511642,-8.24305491699545,said-fellow,
3.7302405102312752,5.480082305238636,said-felt,
-4.824631537073232,-5.919374487392871,said-few,
-4.667381588307377,-6.440230748266108,said-fifty,
-6.416603309616407,-7.19361795502879,said-fight,
-3.7232620309991438,-5.287165227606288,said-figure,
-5.192862988517748,-5.950934076056443,said-find,
-4.2964662578879285,-4.6628046472993985,said-fine,
-1.0840176483858117,-0.8658957888480918,said-finished,
-5.163103242796103,-6.536411599982551,said-fire,
-5.0560172513564,-5.583362052705168,said-fish,
-1.7136609351620598,-3.0701212097165715,said-fit,
-4.831542489473242,-6.714627991950362,said-five,
-0.5770872063008542,-1.522493869529951,said-floor,
-1.0661200317082489,-3.7264282633963686,said-folks,
-5.337594207008584,-6.1995550016577,said-follow,
-3.232600617753104,-3.996358544988178,said-food,
-6.036103614568643,-5.032923066458348,said-fool,
-4.028744285069652,-5.2521720329313695,said-foot,
-5.102204000702754,-6.109841426169099,said-force,
1.1075561598075996,3.795429426794526,said-forget,
2.8507796770677403,6.238437579493787,said-forgive,
3.0678988463647943,3.3088318751821473,said-forgot,
-0.8733987932751569,4.0432109039460755,said-forgotten,
-3.582188639648811,-4.852264049456475,said-form,
-3.968107640801486,-4.195206481587448,said-fortune,
-3.7379943480011537,-5.30294674873383,said-forward,
-5.01790218680603,-5.354672334374882,said-found,
-4.166868210879984,-6.503756170343712,said-four,
-4.846374856976039,-4.519096305445685,said-free,
-2.569374051943713,-4.451026045506081,said-french,
-5.5130483002332635,-6.51087318896195,said-friend,
0.893499731139369,-0.5668944190734387,said-friends,
-2.3160530231443257,-4.596981453413384,said-front,
-3.433165432299386,-5.202737005262922,said-full,
5.036230574877505,5.3485005182459675,said-fun,
4.036857250809796,5.019579945973669,said-funny,
-5.31572112776734,-5.750121884501998,said-further,
-3.6653378087871404,-1.9687509807937222,said-future,
-5.844779942001896,-6.8108946766294265,said-game,
4.264998634712829,5.42071776071449,said-garden,
-1.0087585596768944,-1.6598565270405496,said-gave,
-4.1270673025624385,-3.9511142040651586,said-gentleman,
-6.137087741708932,-7.676913419868801,said-gentlemen,
-2.1434621723227254,-3.8509696839800567,said-getting,
5.857398876021799,7.636224202642029,said-girl,
7.066823204782952,7.09403598543703,said-girls,
-5.266581825997857,-6.303332711102807,said-give,
-4.10537190192503,-3.4537471952143264,said-given,
9.302964134516712,-3.040669107952311,said-gives,
2.1414991703670294,-2.176134381981527,said-giving,
5.954858052190047,6.333387253517975,said-glad,
-1.319017659433468,-3.4147983374605024,said-glass,
-6.3113391411364494,-5.095179572128138,said-god,
-4.179276917947496,-6.161345706390824,said-goin,
-5.139256676442624,-6.182137551172512,said-gold,
-5.376939149684571,-6.755747496693372,said-gon,
3.1116385612762287,4.110689082213113,said-gone,
3.6160712075619497,5.081438535180461,said-goodbye,
-6.2562430837328655,-7.032031061642163,said-government,
0.7856921378177893,3.8463413368671535,said-grace,
0.9217590623925345,-2.4758910659938618,said-grand,
1.3917252043835042,-2.896224048032826,said-green,
-5.394416191275928,-6.2344086511701065,said-ground,
2.567420167891764,2.637908650109093,said-grow,
-1.8628997815867936,-5.536045523384675,said-guess,
-6.25336202467197,-7.302771254425954,said-gun,
-5.806139328799471,-6.47581683019789,said-ha,
5.7866315511493465,6.105359032738347,said-hair,
-3.4747652774962656,-5.745670441492437,said-half,
-2.364108217532151,0.8612118960746729,said-hall,
-5.998552861110036,-6.30149601850235,said-hand,
-5.142409347637025,-5.767597463512334,said-hands,
-5.173002707789783,-6.090048684875163,said-hang,
0.6363299364504057,2.3892387167156652,said-happen,
0.7525784155106559,4.3872432478367696,said-happened,
-2.7390007728746446,-3.099727791018784,said-happens,
4.293601002735601,6.297630607365977,said-happiness,
6.46241862437833,7.4891307178025865,said-happy,
0.8953655731291942,-2.8178437979788398,said-hard,
2.555543211633618,3.3804066827170147,said-hardly,
-1.3482987318871982,-1.1301902482369817,said-harm,
5.698493212458889,6.6511791380803045,said-hate,
-5.1807260978940395,-6.1369770276229945,said-head,
-0.660599979188518,-2.064289867261999,said-hear,
-2.284570229932515,-2.9799554034967928,said-heard,
3.7199385330022867,6.591772973804224,said-heart,
-0.9284240723169561,4.303222372816678,said-heaven,
-4.395685692414184,-4.31655480220431,said-held,
-7.619841187761296,-8.538450099657851,said-hell,
-0.047249769514066946,-3.2714464092473654,said-hello,
4.863473515966393,4.805175316337527,said-help,
-7.1754652172984255,-7.721245976176873,said-hey,
-4.206723662776515,-5.5842693787713955,said-high,
-5.538544172892959,-6.691019852693781,said-hit,
-6.001727593916352,-6.846472016066609,said-hold,
-4.747080312275279,-5.397971257128399,said-holy,
5.800474556314973,6.972755740058789,said-home,
-4.7778753826165214,-4.520296425127321,said-honest,
5.410744203651884,7.4091742201847,said-honey,
-6.2206399804279515,-6.013444531640532,said-honour,
4.252936037556368,5.639857071951884,said-hope,
-6.663837111936317,-7.0341849120333215,said-horse,
-5.680283435013144,-6.233925169360149,said-horses,
2.8482930498223467,-1.8202943291111018,said-hot,
-2.95473433075019,-2.0813067692982323,said-hotel,
-3.9514410310999666,-4.708606696594177,said-hour,
-3.8811109068412786,-5.0947674828175185,said-hours,
4.720635610696218,6.175744214641024,said-house,
-4.974981903621269,-5.241449461584771,said-human,
-6.027542589737037,-7.605503589943868,said-hundred,
1.4392584024745367,-2.091058094653093,said-hurry,
3.3105029293548234,4.741056221541939,said-hurt,
7.42663237625571,8.884843964681615,said-husband,
-3.06785339462802,-4.1841244738483105,said-idea,
4.519517659800933,5.499339243152888,said-ill,
3.975756655571072,4.7840768020313025,said-imagine,
-2.878586740807108,-3.9496358355312,said-important,
-1.5636810392498275,2.7787886097408108,said-impossible,
5.607582131957756,5.658299845811482,said-indeed,
-3.8029790780138066,-4.4158972265096255,said-inside,
4.816104626756759,-2.656690036570106,said-instead,
-4.424339815138346,-4.789286187659845,said-interest,
-0.6044132143613827,-2.12034404200733,said-interested,
-1.932481876493302,1.6913379001316278,said-interesting,
-4.367559298940976,-4.934080685191895,said-itself,
-5.237913825263924,-6.3110034725487445,said-jesus,
-5.698414132622852,-6.917085700756039,said-job,
-4.138118470517865,-5.193151363719448,said-join,
-3.8875503730356273,-4.865776040525264,said-judge,
-4.110764169365737,-6.06454165512603,said-keep,
7.274678117348969,1.9680179179487607,said-kept,
-6.434159134508116,-7.0763209496575135,said-kid,
-2.9517144313878205,-0.12948768800201835,said-kids,
-5.475485975136287,-6.343105667347724,said-kill,
-5.234160481180003,-5.641529754955444,said-killed,
4.7792080824041525,4.893171838584969,said-kind,
-7.191554188771181,-7.24185578245488,said-king,
3.0292849904533643,6.991579950097068,said-kiss,
-2.8751309289521965,-0.14448390201851172,said-known,
-2.260684816332045,-2.9114780294708726,said-knows,
-2.849522436960786,-2.371903456200017,said-la,
-6.913105578857344,-7.20420697338688,said-lad,
-2.5226898828077413,2.589625908456836,said-ladies,
5.423619286874617,6.984645630532273,said-lady,
-6.36649401227045,-6.7812172324234385,said-land,
-2.2833866124311957,-5.100639127421489,said-large,
2.30289419631674,4.509814770110016,said-late,
-4.174267122400519,-4.554245411916638,said-later,
2.8582107650983417,3.656332249739795,said-laugh,
-6.013319126026,-6.545818395677232,said-law,
-4.771424034779617,-5.655786341511271,said-lay,
-4.603666754902702,-5.729164040602849,said-lead,
0.24258644084048997,-2.632998662138356,said-learn,
-2.2199960156996856,-3.502496380125893,said-learned,
3.0628381976732206,3.979522365083327,said-least,
-1.947819214265476,3.5168165368420676,said-leave,
-1.1582896833474907,2.734876595647411,said-leaving,
-3.480285365004307,-4.036006380943326,said-left,
2.602123133867471,4.607491262222403,said-letter,
2.813621994815824,2.2875577402005556,said-letters,
-2.4594212564994575,-1.16133916741184,said-lie,
-2.8026358853338458,4.114623598889238,said-life,
-4.275067843598056,-4.550780930705886,said-light,
4.383905203140957,5.637055985286949,said-liked,
-4.172653360227681,-5.267480966543504,said-likely,
4.245757328433681,4.977383922381243,said-likes,
-5.275412228859775,-6.884439969303246,said-line,
-4.193933743678132,-4.436695950878308,said-listen,
4.328022932925359,5.531144535153863,said-live,
3.695947985196451,4.384044227599874,said-lived,
-0.24461517539990268,-0.23413025546205102,said-lives,
0.8988615130799007,3.8427868252929493,said-living,
-1.6631902126314275,-2.820394073231494,said-long,
-2.859334634127,0.5273894609036237,said-longer,
0.9415468038436103,0.709860345604494,said-look,
0.005531134376934593,4.060003598792253,said-looked,
1.5789661717890062,0.6412274756147679,said-looking,
-6.0044073777905975,-5.304148874526162,said-lord,
-4.069481101467309,-4.918303783639352,said-lose,
-3.8638070733013827,-4.585381906672376,said-lost,
-5.0043914059376435,-5.396387824645254,said-lot,
6.95883996666341,9.138496202456968,said-love,
5.187838597977887,7.165945307490775,said-loved,
7.174716924727403,7.885872379686056,said-lovely,
-2.7588951163061095,-3.9294532752787106,said-low,
-5.666560152618335,-6.644800539167718,said-luck,
-3.2289458721384654,-4.439595076048246,said-lucky,
4.561842180076966,5.113571598788799,said-lunch,
-3.05689255734941,-2.826837423844895,said-lying,
3.533916669769511,4.971489219968682,said-ma,
5.874773183722624,6.654103214992055,said-ma'am,
-1.6714201949185676,3.288074555301479,said-mad,
4.198581253167854,6.202625850421418,said-madam,
3.062341646264006,5.817305428487267,said-madame,
3.3768159155312882,3.2093528142098657,said-makes,
6.603258040896426,7.285363454753276,said-mama,
7.997033860599677,8.160920132431558,said-mamma,
-1.4715492497406253,-2.6048710093933187,said-manner,
-2.6657904440287226,-4.303129845775365,said-mark,
3.177027151376175,6.384099289716438,said-marriage,
6.621879382040774,7.8111258035351625,said-married,
5.5929110041872505,7.599420189567993,said-marry,
-6.623879843790787,-6.746532838619528,said-master,
-4.357720628439762,-4.501986503594919,said-matter,
-3.9143332577550365,-4.091541528467046,said-matters,
-3.6191018279772638,-5.6331629552559805,said-maybe,
4.808775637026397,6.253730225151054,said-mean,
-3.980721178544983,-4.572141349282275,said-means,
2.3734937018605353,4.968951611588067,said-meant,
-1.7728140595859965,-0.1423122001514431,said-meet,
-2.83936454920106,-4.243046922911154,said-meeting,
-1.0102487848562345,4.548613430628451,said-met,
-4.051812443927516,-5.917871302973831,said-miles,
1.7271283111888605,3.7682898553532156,said-mind,
-4.19775901047829,-3.514399183589708,said-mine,
-0.07957761397087774,-3.6465148844334414,said-minute,
-3.6146172102477454,-5.4731814884655305,said-minutes,
7.177649469272963,8.122054447144677,said-miss,
-1.6807715586024432,-3.2385743092477095,said-mistake,
-4.670820856243942,-2.1432447237582637,said-moment,
-4.857253740169317,-5.675706680159533,said-money,
-5.8399453848347775,-4.845275276442124,said-monsieur,
-0.6041420168138509,-2.5270979289103557,said-month,
-2.1967475503006093,-0.9548089197221943,said-months,
-2.786722950804876,-2.5439683097175974,said-morning,
7.360178328020539,8.712074531405731,said-mother,
-3.979723696791752,-4.856040992583114,said-mouth,
-4.409857271577219,-6.026714085657085,said-move,
8.069799370825919,8.918257450126475,said-mrs.,
-5.924393539804116,-6.1738981462213465,said-murder,
2.07130352482464,4.850970128668385,said-music,
-5.384160300444188,-6.688998238116929,said-na,
-5.365702292906824,-6.04999025346393,said-name,
1.8487255665300417,3.0847421614840353,said-natural,
-3.789054531868604,-3.428652580120595,said-nature,
-3.3214935681736937,-4.569667501873104,said-near,
2.233143968091732,0.7355450048897644,said-nearly,
-3.8510820066799947,-5.050673760149021,said-necessary,
-3.328677132773542,-3.9044336303643026,said-need,
-2.0656881871977744,-5.446961791630045,said-needs,
-3.0150586146999214,-3.732210341728424,said-neither,
-4.490034337902449,-4.371105191581485,said-news,
-3.4571312845962723,-5.119992003931782,said-next,
7.072672340709694,7.873927632955743,said-nice,
-3.9711867636469207,-1.2446405667351168,said-night,
3.4669053262944525,-2.4236795196154937,said-nobody,
-4.163467239430077,-5.3124382541665485,said-none,
3.8524590942264934,5.382641903415018,said-nonsense,
-2.4084318366316224,2.684267261505779,said-nothing,
1.3542205906141604,-0.557883913368046,said-notice,
4.868157495821702,5.465385551676423,said-nt,
-4.01983155742618,-5.842610941592017,said-number,
-1.00173391535417,-3.488575904304026,said-o'clock,
-4.848075032921319,-5.04639757164377,said-offer,
-5.537164888158795,-6.392226894024667,said-office,
4.439114116794104,5.145536340656099,said-often,
9.33189970632636,10.164169654182285,said-oh,said-oh
-4.425687840058515,-5.979382439955561,said-okay,
-2.6016513025363706,-2.370202387836436,said-once,
1.6138826513092075,-2.779342308340983,said-ones,
-4.006589784526131,-5.480606740568722,said-open,
-4.012456710863991,-5.088417280685736,said-opinion,
-5.272212130322443,-6.751562222247857,said-order,
-5.527698322070978,-6.878084911533171,said-orders,
-3.5600939486706316,-4.362963965002961,said-others,
5.14372425094563,5.172950348373819,said-ought,
-1.385231373463617,-4.043323845341637,said-ourselves,
-3.8872542181202694,-4.9547071201101245,said-outside,
-3.916665420002529,-4.6510835957618974,said-paid,
2.3517758065667373,3.4893537993088732,said-pain,
7.559970951857157,8.109963790125823,said-papa,
-3.7800499558312293,-5.305823792373555,said-paper,
-5.022749453317879,-5.217142116595993,said-papers,
-5.110747923544437,-4.566337109492906,said-pardon,
3.6699519465587223,5.492226093918345,said-parents,
-4.247971997753206,-3.9307391756865457,said-part,
2.1613553304588726,-3.567608521391207,said-party,
-3.870976412099562,-5.455012084337562,said-pass,
-3.6688629957734835,-3.7031925025076444,said-passed,
-3.5820408984618526,-2.0864912534781026,said-past,
-5.052393676840677,-6.163934404207585,said-pay,
-4.6892792046374865,-4.423316945962134,said-peace,
5.159224176479336,2.7165027977726477,said-people,
4.313969906976015,4.707844539383879,said-perfect,
5.5414514470906875,5.953063278878667,said-perfectly,
3.5124145956952137,4.745725179644846,said-perhaps,
5.010374669847359,5.380048077238778,said-person,
-2.7653981560132803,-5.018150760824182,said-pick,
-1.3801876086195355,2.2185631983438716,said-picture,
-3.860642404288125,-5.349715988440358,said-piece,
3.901223465091789,5.0723475387297094,said-pity,
-5.609319639043694,-5.849062629424166,said-place,
-1.2717077688276779,-2.8345660760552955,said-places,
-3.707023713771204,-5.52519738771477,said-plan,
-1.8902841330927713,-1.5958732905525783,said-play,
-1.8067615829189914,-1.3482840987862397,said-playing,
4.184576399805527,3.4864170006050346,said-pleasant,
6.63772142382376,7.747667574376622,said-please,
3.258570792147103,3.582316601952069,said-pleased,
-2.510999626749554,-3.398157329339552,said-pleasure,
-2.7860442406976973,-4.99769327101954,said-plenty,
-5.7013730866494,-6.6494894834007034,said-point,
-5.599491050013217,-6.039985017772291,said-police,
6.971750531667776,8.064379841449338,said-poor,
-4.032192792948216,-4.700722919285003,said-position,
-4.231447624254335,-4.877914924697858,said-possible,
-5.457757959631524,-5.732843152176183,said-power,
4.5374692908936805,4.917474699844937,said-pray,
-4.480172809432349,-5.195113548260486,said-present,
0.41361160517659584,-4.222022762064548,said-pretty,
-5.396103871249842,-4.034483398839055,said-prince,
-4.7119837872735415,-5.454704816128784,said-private,
-3.7251508771378115,-5.100140719276931,said-probably,
-4.88892042221427,-5.616380979459926,said-problem,
1.7765693446243298,5.5275964063829965,said-promise,
2.0593431193029708,4.4668326600192225,said-promised,
2.54026967546328,-2.811965504185366,said-proper,
1.965908299770116,4.125775562038801,said-proud,
-5.022456542893816,-5.30169331891442,said-prove,
-5.219168027563582,-5.786215159585896,said-public,
-4.5219579275049355,-6.1923091980336045,said-pull,
-4.262520010777597,-4.783500759705132,said-purpose,
-3.045065786104666,-5.560738061864468,said-put,
-3.760609516847318,3.496830439000812,said-queen,
-5.496808937321274,-5.885777813330192,said-question,
-3.679605397454774,-4.756929984966854,said-questions,
-2.9414871364402853,-4.907492353308922,said-quick,
-1.3058619692818394,-1.1160054406161097,said-quickly,
2.2515279632319096,2.575742082916444,said-quiet,
6.249126945902549,6.344010488982531,said-quite,
-2.2192437981525783,-2.7243942930024843,said-ran,
2.912946732422459,4.482260116501713,said-rather,
-4.311400992434678,-5.0515626034339585,said-reach,
3.1651451780052775,2.1955402238200206,said-read,
-5.909892684797288,-4.7184647529108865,said-ready,
2.1451515010265094,-0.060141767145312865,said-real,
7.410647488995962,8.113304444484244,said-really,
-4.1366844690322,-3.206626127573914,said-reason,
-3.927978112929074,-3.9538760588700237,said-received,
-5.790679361013099,-6.8989722608531014,said-reckon,
-2.1288704442732427,-5.241038666991548,said-red,
-3.5300571250812545,-2.7816787397543785,said-remain,
2.7270781354070133,3.709383549274323,said-remember,
-3.53147872830514,-3.1810052094049652,said-replied,
-2.862797739538453,-3.2414420514238493,said-respect,
-2.7613495288160106,-4.453710477766015,said-rest,
-4.469944702510533,-4.474403563051023,said-return,
-3.5848897571898193,-3.2525894229059396,said-returned,
-0.36323680061716024,-4.0707254920276394,said-rich,
-4.779889881617812,-5.072202358603858,said-ride,
3.1558034642508703,2.8494853032518277,said-ring,
-5.369885777326093,-6.469729768554204,said-river,
-5.439314045238664,-6.3320126120993505,said-road,
6.035645016140577,6.158200787599683,said-room,
2.5642643447297355,4.030894585436137,said-rose,
-4.590218168012993,-5.426477371251373,said-round,
-3.4704876825640625,-5.953735067025503,said-run,
-3.5799120057446343,-5.222167137314004,said-running,
4.865569927288781,5.909540636844643,said-sad,
-4.193149658015836,-4.882985598361685,said-safe,
-2.07044794147117,3.9567463167794226,said-sake,
-3.6938529254337094,-5.528790015860921,said-same,
0.08314844034031414,2.3576702410133925,said-sat,
-4.002251954567362,-3.377044896130343,said-save,
-2.9459838480871,-2.3326246544453713,said-saved,
5.371131672792125,4.656117219301763,said-school,
-4.311704329886846,-5.593606303422977,said-sea,
-1.3886141050013074,-1.151074290016441,said-secret,
4.072749545163305,4.017701179322181,said-seem,
0.3181333980698565,4.020900502234318,said-seemed,
3.413299776395557,2.9655978662794853,said-seems,
-3.9087429353258134,-3.7729143605841235,said-seen,
-5.061458799372837,-5.689391292516383,said-sell,
-1.8975642425264165,-4.463733486509982,said-send,
-3.480273126992727,-3.520702088255976,said-sense,
-2.13002087506754,-4.170963632562859,said-sent,
-2.318033897164818,-0.6335621451037711,said-serious,
-5.0567929285193545,-6.248644575446328,said-service,
-4.472448735195424,-6.0374770445601005,said-set,
