testype	name1	name2	acc1	acc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1	meandate	ceiling	floor
fantasyself	fantasy1900to1919v1	fantasy1900to1919v3	0.85	0.84375	1.15299405579	1.14308940944	1.16289870213	-0.14375	-0.1375	-0.15	1909.0	1919	1900
fantasyself	fantasy1900to1919v1	fantasy1900to1919v4	0.85	0.85	1.25666825247	1.26586132779	1.24747517716	-0.140625	-0.13125	-0.15	1909.0	1919	1900
cross	fantasy1900to1919v1	sf1900to1919v0	0.85	0.9125	0.9394980246	1.25853313789	0.62046291131	0.078125	0.05625	0.1	1909.0	1919	1900
cross	fantasy1900to1919v1	sf1900to1919v1	0.85	0.90625	0.961790658623	1.28628593337	0.637295383878	0.0875	0.06875	0.10625	1909.0	1919	1900
cross	fantasy1900to1919v1	sf1900to1919v2	0.85	0.9	0.983492282818	1.30954299779	0.65744156785	0.075	0.05	0.1	1908.5	1919	1900
cross	fantasy1900to1919v1	sf1900to1919v3	0.85	0.88125	0.912472656733	1.1602218045	0.664723508964	0.071875	0.0375	0.10625	1909.0	1919	1900
cross	fantasy1900to1919v1	sf1900to1919v4	0.85	0.9	0.957574947012	1.2416881046	0.673461789428	0.075	0.05	0.1	1908.5	1919	1900
fantasyself	fantasy1900to1919v2	fantasy1900to1919v0	0.8875	0.84375	1.42655870479	1.47132584807	1.38179156151	-0.128125	-0.15	-0.10625	1909.0	1919	1900
fantasyself	fantasy1900to1919v2	fantasy1900to1919v1	0.8875	0.85	1.35512672451	1.41192798084	1.29832546818	-0.11875	-0.14375	-0.09375	1909.0	1919	1900
fantasyself	fantasy1900to1919v2	fantasy1900to1919v3	0.8875	0.84375	1.30636442596	1.38653644193	1.22619240999	-0.13125	-0.15	-0.1125	1909.0	1919	1900
fantasyself	fantasy1900to1919v2	fantasy1900to1919v4	0.8875	0.85	1.42572952832	1.52341188073	1.32804717592	-0.128125	-0.14375	-0.1125	1909.0	1919	1900
cross	fantasy1900to1919v2	sf1900to1919v0	0.8875	0.9125	0.889972695399	1.19217498218	0.58777040862	0.10625	0.06875	0.14375	1909.0	1919	1900
cross	fantasy1900to1919v2	sf1900to1919v1	0.8875	0.90625	0.879414295488	1.18526524956	0.573563341419	0.10625	0.06875	0.14375	1909.0	1919	1900
cross	fantasy1900to1919v2	sf1900to1919v2	0.8875	0.9	0.883594791321	1.18576221282	0.581427369827	0.103125	0.06875	0.1375	1908.5	1919	1900
cross	fantasy1900to1919v2	sf1900to1919v3	0.8875	0.88125	0.87638615445	1.09814857541	0.654623733484	0.1	0.0625	0.1375	1909.0	1919	1900
cross	fantasy1900to1919v2	sf1900to1919v4	0.8875	0.9	0.918885120335	1.20833758372	0.629432656946	0.096875	0.05	0.14375	1908.5	1919	1900
fantasyself	fantasy1900to1919v3	fantasy1900to1919v0	0.84375	0.84375	1.23864945974	1.21654605426	1.26075286521	-0.153125	-0.15625	-0.15	1909.0	1919	1900
fantasyself	fantasy1900to1919v3	fantasy1900to1919v1	0.84375	0.85	1.15299405579	1.16289870213	1.14308940944	-0.14375	-0.15	-0.1375	1909.0	1919	1900
fantasyself	fantasy1900to1919v3	fantasy1900to1919v2	0.84375	0.8875	1.30636442596	1.22619240999	1.38653644193	-0.13125	-0.1125	-0.15	1909.0	1919	1900
fantasyself	fantasy1900to1919v3	fantasy1900to1919v4	0.84375	0.85	1.19471469935	1.18105285393	1.20837654476	-0.153125	-0.15	-0.15625	1909.0	1919	1900
cross	fantasy1900to1919v3	sf1900to1919v0	0.84375	0.9125	0.924768012197	1.24642536253	0.603110661864	0.078125	0.0625	0.09375	1909.0	1919	1900
cross	fantasy1900to1919v3	sf1900to1919v1	0.84375	0.90625	0.944950160616	1.29714647043	0.592753850803	0.075	0.0625	0.0875	1909.0	1919	1900
cross	fantasy1900to1919v3	sf1900to1919v2	0.84375	0.9	0.953478841209	1.30233378827	0.604623894143	0.071875	0.05625	0.0875	1908.5	1919	1900
cross	fantasy1900to1919v3	sf1900to1919v3	0.84375	0.88125	0.943146253491	1.23316818389	0.653124323088	0.065625	0.0375	0.09375	1909.0	1919	1900
cross	fantasy1900to1919v3	sf1900to1919v4	0.84375	0.9	0.964577992209	1.2596472637	0.669508720715	0.071875	0.05	0.09375	1908.5	1919	1900
fantasyself	fantasy1900to1919v4	fantasy1900to1919v0	0.85	0.84375	1.35222024429	1.31816869564	1.38627179294	-0.15	-0.15625	-0.14375	1909.0	1919	1900
fantasyself	fantasy1900to1919v4	fantasy1900to1919v1	0.85	0.85	1.25666825247	1.24747517716	1.26586132779	-0.140625	-0.15	-0.13125	1909.0	1919	1900
fantasyself	fantasy1900to1919v4	fantasy1900to1919v2	0.85	0.8875	1.42572952832	1.32804717592	1.52341188073	-0.128125	-0.1125	-0.14375	1909.0	1919	1900
fantasyself	fantasy1900to1919v4	fantasy1900to1919v3	0.85	0.84375	1.19471469935	1.20837654476	1.18105285393	-0.153125	-0.15625	-0.15	1909.0	1919	1900
cross	fantasy1900to1919v4	sf1900to1919v0	0.85	0.9125	0.89820673361	1.16946488763	0.626948579594	0.075	0.04375	0.10625	1909.0	1919	1900
cross	fantasy1900to1919v4	sf1900to1919v1	0.85	0.90625	0.893721064891	1.18652251498	0.600919614804	0.075	0.04375	0.10625	1909.0	1919	1900
cross	fantasy1900to1919v4	sf1900to1919v2	0.85	0.9	0.888787353338	1.18216147679	0.595413229884	0.065625	0.03125	0.1	1908.5	1919	1900
cross	fantasy1900to1919v4	sf1900to1919v3	0.85	0.88125	0.894747539112	1.11356112214	0.675933956088	0.0625	0.01875	0.10625	1909.0	1919	1900
cross	fantasy1900to1919v4	sf1900to1919v4	0.85	0.9	0.901144124297	1.15758348604	0.644704762554	0.0625	0.01875	0.10625	1908.5	1919	1900
sfself	sf1950to1969v0	sf1950to1969v1	0.91875	0.86875	1.49725566635	1.35816522912	1.63634610358	-0.071875	-0.09375	-0.05	1959.0	1969	1950
sfself	sf1950to1969v0	sf1950to1969v2	0.91875	0.89375	1.40194798082	1.37192879154	1.43196717009	-0.06875	-0.06875	-0.06875	1959.0	1969	1950
sfself	sf1950to1969v0	sf1950to1969v3	0.91875	0.9125	1.59483218515	1.53301942097	1.65664494933	-0.05625	-0.05	-0.0625	1959.0	1969	1950
sfself	sf1950to1969v0	sf1950to1969v4	0.91875	0.925	1.52393569644	1.41824854894	1.62962284395	-0.040625	-0.05	-0.03125	1959.0	1969	1950
sfself	sf1950to1969v1	sf1950to1969v0	0.86875	0.91875	1.49725566635	1.63634610358	1.35816522912	-0.071875	-0.05	-0.09375	1959.0	1969	1950
sfself	sf1950to1969v1	sf1950to1969v2	0.86875	0.89375	1.41864143215	1.54534513395	1.29193773036	-0.09375	-0.075	-0.1125	1959.0	1969	1950
sfself	sf1950to1969v1	sf1950to1969v3	0.86875	0.9125	1.53590466516	1.5672215255	1.50458780482	-0.078125	-0.0625	-0.09375	1959.0	1969	1950
sfself	sf1950to1969v1	sf1950to1969v4	0.86875	0.925	1.70068373938	1.7257140666	1.67565341216	-0.06875	-0.0625	-0.075	1959.0	1969	1950
sfself	sf1950to1969v2	sf1950to1969v0	0.89375	0.91875	1.40194798082	1.43196717009	1.37192879154	-0.06875	-0.06875	-0.06875	1959.0	1969	1950
sfself	sf1950to1969v2	sf1950to1969v1	0.89375	0.86875	1.41864143215	1.29193773036	1.54534513395	-0.09375	-0.1125	-0.075	1959.0	1969	1950
sfself	sf1950to1969v2	sf1950to1969v3	0.89375	0.9125	1.45488303927	1.45077261607	1.45899346246	-0.05625	-0.05625	-0.05625	1959.0	1969	1950
sfself	sf1950to1969v2	sf1950to1969v4	0.89375	0.925	1.51720702528	1.46454725701	1.56986679355	-0.065625	-0.06875	-0.0625	1959.0	1969	1950
sfself	sf1950to1969v3	sf1950to1969v0	0.9125	0.91875	1.59483218515	1.65664494933	1.53301942097	-0.05625	-0.0625	-0.05	1959.0	1969	1950
sfself	sf1950to1969v3	sf1950to1969v1	0.9125	0.86875	1.53590466516	1.50458780482	1.5672215255	-0.078125	-0.09375	-0.0625	1959.0	1969	1950
sfself	sf1950to1969v3	sf1950to1969v2	0.9125	0.89375	1.45488303927	1.45899346246	1.45077261607	-0.05625	-0.05625	-0.05625	1959.0	1969	1950
sfself	sf1950to1969v3	sf1950to1969v4	0.9125	0.925	1.56451895927	1.54148534743	1.5875525711	-0.040625	-0.05	-0.03125	1959.0	1969	1950
sfself	sf1950to1969v4	sf1950to1969v0	0.925	0.91875	1.52393569644	1.62962284395	1.41824854894	-0.040625	-0.03125	-0.05	1959.0	1969	1950
sfself	sf1950to1969v4	sf1950to1969v1	0.925	0.86875	1.70068373938	1.67565341216	1.7257140666	-0.06875	-0.075	-0.0625	1959.0	1969	1950
sfself	sf1950to1969v4	sf1950to1969v2	0.925	0.89375	1.51720702528	1.56986679355	1.46454725701	-0.065625	-0.0625	-0.06875	1959.0	1969	1950
sfself	sf1950to1969v4	sf1950to1969v3	0.925	0.9125	1.56451895927	1.5875525711	1.54148534743	-0.040625	-0.03125	-0.05	1959.0	1969	1950
sfself	sf1800to1899v0	sf1800to1899v1	0.875	0.85625	1.16803906513	1.11008640862	1.22599172164	-0.109375	-0.125	-0.09375	1875.0	1899	1800
sfself	sf1800to1899v0	sf1800to1899v2	0.875	0.875	1.22097172247	1.28047929365	1.16146415129	-0.10625	-0.1	-0.1125	1874.5	1899	1800
sfself	sf1800to1899v0	sf1800to1899v3	0.875	0.83125	1.15185730661	1.14718684043	1.15652777278	-0.10625	-0.125	-0.0875	1874.5	1899	1800
sfself	sf1800to1899v0	sf1800to1899v4	0.875	0.875	1.25489976254	1.25782332167	1.2519762034	-0.10625	-0.10625	-0.10625	1875.0	1899	1800
sfself	sf1800to1899v1	sf1800to1899v0	0.85625	0.875	1.16803906513	1.22599172164	1.11008640862	-0.109375	-0.09375	-0.125	1875.0	1899	1800
sfself	sf1800to1899v1	sf1800to1899v2	0.85625	0.875	1.16071669806	1.31322230865	1.00821108746	-0.115625	-0.1	-0.13125	1874.5	1899	1800
sfself	sf1800to1899v1	sf1800to1899v3	0.85625	0.83125	1.00431377243	1.03146709548	0.977160449384	-0.10625	-0.10625	-0.10625	1874.5	1899	1800
sfself	sf1800to1899v1	sf1800to1899v4	0.85625	0.875	1.15843913282	1.25793979987	1.05893846576	-0.1125	-0.1	-0.125	1875.0	1899	1800
sfself	sf1800to1899v2	sf1800to1899v0	0.875	0.875	1.22097172247	1.16146415129	1.28047929365	-0.10625	-0.1125	-0.1	1874.5	1899	1800
sfself	sf1800to1899v2	sf1800to1899v1	0.875	0.85625	1.16071669806	1.00821108746	1.31322230865	-0.115625	-0.13125	-0.1	1874.5	1899	1800
sfself	sf1800to1899v2	sf1800to1899v3	0.875	0.83125	1.04552362147	0.988696429908	1.10235081303	-0.121875	-0.14375	-0.1	1874.0	1899	1800
sfself	sf1800to1899v2	sf1800to1899v4	0.875	0.875	1.19908105979	1.12524934686	1.27291277273	-0.109375	-0.11875	-0.1	1874.5	1899	1800
sfself	sf1800to1899v3	sf1800to1899v0	0.83125	0.875	1.15185730661	1.15652777278	1.14718684043	-0.10625	-0.0875	-0.125	1874.5	1899	1800
sfself	sf1800to1899v3	sf1800to1899v1	0.83125	0.85625	1.00431377243	0.977160449384	1.03146709548	-0.10625	-0.10625	-0.10625	1874.5	1899	1800
sfself	sf1800to1899v3	sf1800to1899v2	0.83125	0.875	1.04552362147	1.10235081303	0.988696429908	-0.121875	-0.1	-0.14375	1874.0	1899	1800
sfself	sf1800to1899v3	sf1800to1899v4	0.83125	0.875	1.11371572087	1.16001499294	1.0674164488	-0.10625	-0.09375	-0.11875	1874.5	1899	1800
sfself	sf1800to1899v4	sf1800to1899v0	0.875	0.875	1.25489976254	1.2519762034	1.25782332167	-0.10625	-0.10625	-0.10625	1875.0	1899	1800
sfself	sf1800to1899v4	sf1800to1899v1	0.875	0.85625	1.15843913282	1.05893846576	1.25793979987	-0.1125	-0.125	-0.1	1875.0	1899	1800
sfself	sf1800to1899v4	sf1800to1899v2	0.875	0.875	1.19908105979	1.27291277273	1.12524934686	-0.109375	-0.1	-0.11875	1874.5	1899	1800
sfself	sf1800to1899v4	sf1800to1899v3	0.875	0.83125	1.11371572087	1.0674164488	1.16001499294	-0.10625	-0.11875	-0.09375	1874.5	1899	1800
sfself	sf1980to1989v0	sf1980to1989v1	0.95	0.95625	1.78501425832	1.74463927454	1.82538924209	-0.046875	-0.04375	-0.05	1985.0	1989	1980
sfself	sf1980to1989v0	sf1980to1989v2	0.95	0.9375	1.85284865044	1.88048614863	1.82521115226	-0.053125	-0.0625	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v0	sf1980to1989v3	0.95	0.95625	1.91175203807	1.85099860007	1.97250547607	-0.046875	-0.04375	-0.05	1985.0	1989	1980
sfself	sf1980to1989v0	sf1980to1989v4	0.95	0.9625	1.71196073342	1.71553184029	1.70838962654	-0.04375	-0.0375	-0.05	1985.0	1989	1980
sfself	sf1980to1989v1	sf1980to1989v0	0.95625	0.95	1.78501425832	1.82538924209	1.74463927454	-0.046875	-0.05	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v1	sf1980to1989v2	0.95625	0.9375	1.78538329389	1.83597433326	1.73479225452	-0.05	-0.0625	-0.0375	1985.0	1989	1980
sfself	sf1980to1989v1	sf1980to1989v3	0.95625	0.95625	1.85136418166	1.83651983024	1.86620853307	-0.04375	-0.04375	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v1	sf1980to1989v4	0.95625	0.9625	1.64544429323	1.64847169013	1.64241689633	-0.040625	-0.0375	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v2	sf1980to1989v0	0.9375	0.95	1.85284865044	1.82521115226	1.88048614863	-0.053125	-0.04375	-0.0625	1985.0	1989	1980
sfself	sf1980to1989v2	sf1980to1989v1	0.9375	0.95625	1.78538329389	1.73479225452	1.83597433326	-0.05	-0.0375	-0.0625	1985.0	1989	1980
sfself	sf1980to1989v2	sf1980to1989v3	0.9375	0.95625	1.86561126327	1.78009942751	1.95112309904	-0.05	-0.0375	-0.0625	1985.0	1989	1980
sfself	sf1980to1989v2	sf1980to1989v4	0.9375	0.9625	1.72092038803	1.73361777618	1.70822299988	-0.05	-0.0375	-0.0625	1985.0	1989	1980
sfself	sf1980to1989v3	sf1980to1989v0	0.95625	0.95	1.91175203807	1.97250547607	1.85099860007	-0.046875	-0.05	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v3	sf1980to1989v1	0.95625	0.95625	1.85136418166	1.86620853307	1.83651983024	-0.04375	-0.04375	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v3	sf1980to1989v2	0.95625	0.9375	1.86561126327	1.95112309904	1.78009942751	-0.05	-0.0625	-0.0375	1985.0	1989	1980
sfself	sf1980to1989v3	sf1980to1989v4	0.95625	0.9625	1.73011870951	1.75573802207	1.70449939694	-0.040625	-0.0375	-0.04375	1985.0	1989	1980
sfself	sf1980to1989v4	sf1980to1989v0	0.9625	0.95	1.71196073342	1.70838962654	1.71553184029	-0.04375	-0.05	-0.0375	1985.0	1989	1980
sfself	sf1980to1989v4	sf1980to1989v1	0.9625	0.95625	1.64544429323	1.64241689633	1.64847169013	-0.040625	-0.04375	-0.0375	1985.0	1989	1980
sfself	sf1980to1989v4	sf1980to1989v2	0.9625	0.9375	1.72092038803	1.70822299988	1.73361777618	-0.05	-0.0625	-0.0375	1985.0	1989	1980
sfself	sf1980to1989v4	sf1980to1989v3	0.9625	0.95625	1.73011870951	1.70449939694	1.75573802207	-0.040625	-0.04375	-0.0375	1985.0	1989	1980
sfself	sf1990to1999v0	sf1990to1999v1	0.8625	0.88125	1.56064532442	1.58675420994	1.53453643889	-0.11875	-0.1125	-0.125	1994.5	1999	1990
sfself	sf1990to1999v0	sf1990to1999v2	0.8625	0.88125	1.56941702657	1.47745606424	1.6613779889	-0.1125	-0.1125	-0.1125	1995.0	1999	1990
sfself	sf1990to1999v0	sf1990to1999v3	0.8625	0.8625	1.44883182102	1.3952458905	1.50241775153	-0.125	-0.13125	-0.11875	1994.5	1999	1990
sfself	sf1990to1999v0	sf1990to1999v4	0.8625	0.875	1.42389676792	1.43272806702	1.41506546883	-0.128125	-0.125	-0.13125	1995.0	1999	1990
sfself	sf1990to1999v1	sf1990to1999v0	0.88125	0.8625	1.56064532442	1.53453643889	1.58675420994	-0.11875	-0.125	-0.1125	1994.5	1999	1990
sfself	sf1990to1999v1	sf1990to1999v2	0.88125	0.88125	1.60306552669	1.47888999889	1.7272410545	-0.1	-0.10625	-0.09375	1994.5	1999	1990
sfself	sf1990to1999v1	sf1990to1999v3	0.88125	0.8625	1.52127277605	1.49737645428	1.54516909782	-0.115625	-0.125	-0.10625	1994.0	1999	1990
sfself	sf1990to1999v1	sf1990to1999v4	0.88125	0.875	1.47303415716	1.49025798588	1.45581032844	-0.115625	-0.11875	-0.1125	1994.5	1999	1990
sfself	sf1990to1999v2	sf1990to1999v0	0.88125	0.8625	1.56941702657	1.6613779889	1.47745606424	-0.1125	-0.1125	-0.1125	1995.0	1999	1990
sfself	sf1990to1999v2	sf1990to1999v1	0.88125	0.88125	1.60306552669	1.7272410545	1.47888999889	-0.1	-0.09375	-0.10625	1994.5	1999	1990
sfself	sf1990to1999v2	sf1990to1999v3	0.88125	0.8625	1.51505463794	1.52064453265	1.50946474322	-0.109375	-0.1125	-0.10625	1994.5	1999	1990
sfself	sf1990to1999v2	sf1990to1999v4	0.88125	0.875	1.55240685933	1.68153052384	1.42328319483	-0.103125	-0.1	-0.10625	1995.0	1999	1990
sfself	sf1990to1999v3	sf1990to1999v0	0.8625	0.8625	1.44883182102	1.50241775153	1.3952458905	-0.125	-0.11875	-0.13125	1994.5	1999	1990
sfself	sf1990to1999v3	sf1990to1999v1	0.8625	0.88125	1.52127277605	1.54516909782	1.49737645428	-0.115625	-0.10625	-0.125	1994.0	1999	1990
sfself	sf1990to1999v3	sf1990to1999v2	0.8625	0.88125	1.51505463794	1.50946474322	1.52064453265	-0.109375	-0.10625	-0.1125	1994.5	1999	1990
sfself	sf1990to1999v3	sf1990to1999v4	0.8625	0.875	1.49716364794	1.5532187521	1.44110854379	-0.115625	-0.10625	-0.125	1994.5	1999	1990
sfself	sf1990to1999v4	sf1990to1999v0	0.875	0.8625	1.42389676792	1.41506546883	1.43272806702	-0.128125	-0.13125	-0.125	1995.0	1999	1990
sfself	sf1990to1999v4	sf1990to1999v1	0.875	0.88125	1.47303415716	1.45581032844	1.49025798588	-0.115625	-0.1125	-0.11875	1994.5	1999	1990
sfself	sf1990to1999v4	sf1990to1999v2	0.875	0.88125	1.55240685933	1.42328319483	1.68153052384	-0.103125	-0.10625	-0.1	1995.0	1999	1990
sfself	sf1990to1999v4	sf1990to1999v3	0.875	0.8625	1.49716364794	1.44110854379	1.5532187521	-0.115625	-0.125	-0.10625	1994.5	1999	1990
sfself	sf2000to2010v0	sf2000to2010v1	0.875	0.8875	1.32939416743	1.37539635794	1.28339197692	-0.10625	-0.1	-0.1125	2004.0	2010	2000
sfself	sf2000to2010v0	sf2000to2010v2	0.875	0.88125	1.50683349439	1.4004851204	1.61318186839	-0.10625	-0.10625	-0.10625	2004.0	2010	2000
sfself	sf2000to2010v0	sf2000to2010v3	0.875	0.8625	1.47177574163	1.43637458151	1.50717690175	-0.11875	-0.125	-0.1125	2004.0	2010	2000
sfself	sf2000to2010v0	sf2000to2010v4	0.875	0.875	1.42833959644	1.43799646213	1.41868273075	-0.11875	-0.11875	-0.11875	2004.0	2010	2000
sfself	sf2000to2010v1	sf2000to2010v0	0.8875	0.875	1.32939416743	1.28339197692	1.37539635794	-0.10625	-0.1125	-0.1	2004.0	2010	2000
sfself	sf2000to2010v1	sf2000to2010v2	0.8875	0.88125	1.53891359831	1.40772128352	1.6701059131	-0.103125	-0.10625	-0.1	2004.0	2010	2000
sfself	sf2000to2010v1	sf2000to2010v3	0.8875	0.8625	1.40105002788	1.32081712283	1.48128293294	-0.1125	-0.125	-0.1	2004.0	2010	2000
sfself	sf2000to2010v1	sf2000to2010v4	0.8875	0.875	1.41350148458	1.39649726637	1.4305057028	-0.109375	-0.1125	-0.10625	2004.0	2010	2000
sfself	sf2000to2010v2	sf2000to2010v0	0.88125	0.875	1.50683349439	1.61318186839	1.4004851204	-0.10625	-0.10625	-0.10625	2004.0	2010	2000
sfself	sf2000to2010v2	sf2000to2010v1	0.88125	0.8875	1.53891359831	1.6701059131	1.40772128352	-0.103125	-0.1	-0.10625	2004.0	2010	2000
sfself	sf2000to2010v2	sf2000to2010v3	0.88125	0.8625	1.55079583135	1.62044977677	1.48114188594	-0.11875	-0.125	-0.1125	2004.0	2010	2000
sfself	sf2000to2010v2	sf2000to2010v4	0.88125	0.875	1.58319680258	1.70169424043	1.46469936473	-0.115625	-0.1125	-0.11875	2004.0	2010	2000
sfself	sf2000to2010v3	sf2000to2010v0	0.8625	0.875	1.47177574163	1.50717690175	1.43637458151	-0.11875	-0.1125	-0.125	2004.0	2010	2000
sfself	sf2000to2010v3	sf2000to2010v1	0.8625	0.8875	1.40105002788	1.48128293294	1.32081712283	-0.1125	-0.1	-0.125	2004.0	2010	2000
sfself	sf2000to2010v3	sf2000to2010v2	0.8625	0.88125	1.55079583135	1.48114188594	1.62044977677	-0.11875	-0.1125	-0.125	2004.0	2010	2000
sfself	sf2000to2010v3	sf2000to2010v4	0.8625	0.875	1.44370552005	1.46575004292	1.42166099718	-0.121875	-0.1125	-0.13125	2004.0	2010	2000
sfself	sf2000to2010v4	sf2000to2010v0	0.875	0.875	1.42833959644	1.41868273075	1.43799646213	-0.11875	-0.11875	-0.11875	2004.0	2010	2000
sfself	sf2000to2010v4	sf2000to2010v1	0.875	0.8875	1.41350148458	1.4305057028	1.39649726637	-0.109375	-0.10625	-0.1125	2004.0	2010	2000
sfself	sf2000to2010v4	sf2000to2010v2	0.875	0.88125	1.58319680258	1.46469936473	1.70169424043	-0.115625	-0.11875	-0.1125	2004.0	2010	2000
sfself	sf2000to2010v4	sf2000to2010v3	0.875	0.8625	1.44370552005	1.42166099718	1.46575004292	-0.121875	-0.13125	-0.1125	2004.0	2010	2000
sfself	sf1970to1979v0	sf1970to1979v1	0.89375	0.89375	1.66981857302	1.60183441111	1.73780273492	-0.071875	-0.08125	-0.0625	1974.0	1979	1970
sfself	sf1970to1979v0	sf1970to1979v2	0.89375	0.88125	1.61549902831	1.68252768006	1.54847037655	-0.096875	-0.1	-0.09375	1974.0	1979	1970
sfself	sf1970to1979v0	sf1970to1979v3	0.89375	0.9125	1.74830940956	1.77594709518	1.72067172394	-0.075	-0.06875	-0.08125	1974.0	1979	1970
sfself	sf1970to1979v0	sf1970to1979v4	0.89375	0.94375	1.86348061608	1.97979303173	1.74716820043	-0.05625	-0.0375	-0.075	1974.0	1979	1970
sfself	sf1970to1979v1	sf1970to1979v0	0.89375	0.89375	1.66981857302	1.73780273492	1.60183441111	-0.071875	-0.0625	-0.08125	1974.0	1979	1970
sfself	sf1970to1979v1	sf1970to1979v2	0.89375	0.88125	1.68681863974	1.79172408898	1.5819131905	-0.08125	-0.075	-0.0875	1974.0	1979	1970
sfself	sf1970to1979v1	sf1970to1979v3	0.89375	0.9125	1.67846290492	1.79180765039	1.56511815945	-0.0625	-0.05	-0.075	1974.0	1979	1970
sfself	sf1970to1979v1	sf1970to1979v4	0.89375	0.94375	1.72309447578	1.90295252616	1.54323642539	-0.05	-0.03125	-0.06875	1974.0	1979	1970
sfself	sf1970to1979v2	sf1970to1979v0	0.88125	0.89375	1.61549902831	1.54847037655	1.68252768006	-0.096875	-0.09375	-0.1	1974.0	1979	1970
sfself	sf1970to1979v2	sf1970to1979v1	0.88125	0.89375	1.68681863974	1.5819131905	1.79172408898	-0.08125	-0.0875	-0.075	1974.0	1979	1970
sfself	sf1970to1979v2	sf1970to1979v3	0.88125	0.9125	1.6824419603	1.64874853203	1.71613538857	-0.08125	-0.075	-0.0875	1974.0	1979	1970
sfself	sf1970to1979v2	sf1970to1979v4	0.88125	0.94375	1.80337763915	1.90682145855	1.69993381975	-0.0625	-0.04375	-0.08125	1974.0	1979	1970
sfself	sf1970to1979v3	sf1970to1979v0	0.9125	0.89375	1.74830940956	1.72067172394	1.77594709518	-0.075	-0.08125	-0.06875	1974.0	1979	1970
sfself	sf1970to1979v3	sf1970to1979v1	0.9125	0.89375	1.67846290492	1.56511815945	1.79180765039	-0.0625	-0.075	-0.05	1974.0	1979	1970
sfself	sf1970to1979v3	sf1970to1979v2	0.9125	0.88125	1.6824419603	1.71613538857	1.64874853203	-0.08125	-0.0875	-0.075	1974.0	1979	1970
sfself	sf1970to1979v3	sf1970to1979v4	0.9125	0.94375	1.88038871742	2.04008134838	1.72069608646	-0.046875	-0.0375	-0.05625	1974.0	1979	1970
sfself	sf1970to1979v4	sf1970to1979v0	0.94375	0.89375	1.86348061608	1.74716820043	1.97979303173	-0.05625	-0.075	-0.0375	1974.0	1979	1970
sfself	sf1970to1979v4	sf1970to1979v1	0.94375	0.89375	1.72309447578	1.54323642539	1.90295252616	-0.05	-0.06875	-0.03125	1974.0	1979	1970
sfself	sf1970to1979v4	sf1970to1979v2	0.94375	0.88125	1.80337763915	1.69993381975	1.90682145855	-0.0625	-0.08125	-0.04375	1974.0	1979	1970
sfself	sf1970to1979v4	sf1970to1979v3	0.94375	0.9125	1.88038871742	1.72069608646	2.04008134838	-0.046875	-0.05625	-0.0375	1974.0	1979	1970
sfself	sf1920to1949v0	sf1920to1949v1	0.9	0.8875	1.47822268924	1.33555074203	1.62089463645	-0.08125	-0.0875	-0.075	1936.5	1949	1920
sfself	sf1920to1949v0	sf1920to1949v2	0.9	0.9	1.49919285645	1.39296556267	1.60542015022	-0.078125	-0.06875	-0.0875	1936.5	1949	1920
sfself	sf1920to1949v0	sf1920to1949v3	0.9	0.89375	1.5291778935	1.49687645739	1.5614793296	-0.071875	-0.075	-0.06875	1936.5	1949	1920
sfself	sf1920to1949v0	sf1920to1949v4	0.9	0.86875	1.51497444563	1.48579968871	1.54414920255	-0.090625	-0.09375	-0.0875	1936.5	1949	1920
sfself	sf1920to1949v1	sf1920to1949v0	0.8875	0.9	1.47822268924	1.62089463645	1.33555074203	-0.08125	-0.075	-0.0875	1936.5	1949	1920
sfself	sf1920to1949v1	sf1920to1949v2	0.8875	0.9	1.54826365007	1.61093300112	1.48559429902	-0.08125	-0.0625	-0.1	1936.0	1949	1920
sfself	sf1920to1949v1	sf1920to1949v3	0.8875	0.89375	1.49816039592	1.59400128743	1.40231950442	-0.084375	-0.0875	-0.08125	1936.0	1949	1920
sfself	sf1920to1949v1	sf1920to1949v4	0.8875	0.86875	1.43343391583	1.59018404464	1.27668378702	-0.103125	-0.10625	-0.1	1936.0	1949	1920
sfself	sf1920to1949v2	sf1920to1949v0	0.9	0.9	1.49919285645	1.60542015022	1.39296556267	-0.078125	-0.0875	-0.06875	1936.5	1949	1920
sfself	sf1920to1949v2	sf1920to1949v1	0.9	0.8875	1.54826365007	1.48559429902	1.61093300112	-0.08125	-0.1	-0.0625	1936.0	1949	1920
sfself	sf1920to1949v2	sf1920to1949v3	0.9	0.89375	1.5889916273	1.62571034838	1.55227290622	-0.084375	-0.1	-0.06875	1936.0	1949	1920
sfself	sf1920to1949v2	sf1920to1949v4	0.9	0.86875	1.46416244885	1.59778739739	1.3305375003	-0.10625	-0.125	-0.0875	1936.0	1949	1920
sfself	sf1920to1949v3	sf1920to1949v0	0.89375	0.9	1.5291778935	1.5614793296	1.49687645739	-0.071875	-0.06875	-0.075	1936.5	1949	1920
sfself	sf1920to1949v3	sf1920to1949v1	0.89375	0.8875	1.49816039592	1.40231950442	1.59400128743	-0.084375	-0.08125	-0.0875	1936.0	1949	1920
