docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
uc1.b3862844,007881112,940556,PZ4.D553AnPS3554.I328,taggedsf,"Dickson, Gordon R.",,"Garden City, N.Y.|Doubleday|1974.",1974,nyu,,"Science fiction, American",Fiction,"Ancient, my enemy | $c: [by] Gordon R. Dickson."
mdp.39015017982573,002164188,21040589,PR5485.A1 1990,fuzzymatch,"Stevenson, Robert Louis,",1850-1894.,Lincoln|University of Nebraska Press|c1990.,1990,nbu,,,Fiction,The strange case of Dr. Jekyll and Mr. Hyde
mdp.39015052543298,003860014,5796036,,taggedsf,"Cowper, Richard,",1926-2002.,New York|Pocket Books|c1978.,1978,nyu,,"Science fiction, English",Fiction,The road to Corlay
mdp.39015060616839,004975796,57186397,PS3569.T6743S725 2005,fuzzymatch,"Stover, Matthew Woodring.",,New York|Lucas Books/Del Rey|c2005.,2005,nyu,,Space warfare|Fiction|Life on other planets,Novel|Star Wars fiction|Science fiction,"Star wars, episode III. | $c: Matthew Stover. | $p: Revenge of the Sith /"
mdp.39015014369063,001303817,10752499,PS3551.S5C6 1982b,taggedsf,"Asimov, Isaac,",1920-1992.,London|New York|Granada|1982.,1982,enk,,"Fiction|Science fiction, American|Robots",Fiction,The complete robot
pst.000027212882,012279829,14026028,,fuzzymatch,"L'Engle, Madeleine.",,"Harmondsworth, Eng.|Penguin Books|1967, c1962.",1962,xx ,j,,NotFiction,A wrinkle in time
mdp.39015005356285,000741702,5196761,PZ3.W67764Hu 1979PS3545.I557;,fuzzymatch,"Williamson, Jack,",1908-2006.,"Boston|Gregg Press|1980, c1949.",1980,mau,,,Fiction,The humanoids
pst.000009880559,012265432,316876518,,fuzzymatch,"Wells, H. G. (Herbert George),",1866-1946.,"Garden City, N.Y.|Doubleday|c1977.",1977,xx ,,Island of Dr. Moreau (Motion picture),NotFiction,The Island of Dr. Moreau
mdp.39015012296722,000246399,5719693,,taggedsf,"Bradbury, Ray,",1920-2012.,"New York|Bantam Books|1970, c1966.",1970,nyu,,Science fiction,Fiction,S is for space
mdp.39015005899052,001424979,2217963,,fuzzymatch,"Blish, James.",,New York|Bantam Books|1967,1967,nyu,,,UnknownGenre,Star trek. | Based on the exciting new NBC-TV series created by Gene Roddenberry.
mdp.39015025014336,002528061,10763536,,oclcid,"Blum, Robert S.",,New York|Ballantine Books|c1984.,1984,nyu,,,Science fiction|Fiction,The girl from the Emeraline Island
mdp.39015032584073,002885579,15183103,,fuzzymatch,"Slonczewski, Joan.",,"New York|Avon Books|1987, c1986.",1987,nyu,,,Fiction,A door into ocean
mdp.39015080868105,006839594,312626990,,oclcid,"Fenn, Jaine.",,London|Gollancz|2009.,2009,enk,,,Novel|Science fiction,Consorts of heaven
pst.000068149222,009814164,4683127,PS3552.U364R6 1978,taggedsf,"Budrys, Algis,",1931-2008.,"New York|Avon|1978, c1960.",1960,nyu,,Science fiction,NotFiction,Rogue moon
mdp.39015008096565,000123103,9893599,PS3564.I9I54 1984,fuzzymatch,"Niven, Larry.",,"New York, N.Y.|Ballantine Books|1984, c1983.",1983,nyu,,,Fiction,The integral trees
mdp.39015008161641,001020884,1385552,PZ3.B72453S,oclcid,"Bradbury, Ray,",1920-2012.,"Garden City, N.Y.|Doubleday|1966.",1966,nyu,,,NotFiction,S is for space.
pst.000022843906,007057043,30536436,,fuzzymatch,"Wilson, Robert Charles,",1953-,"New York|Bantam Books|1994, c1992.",1994,xx ,,Fiction|Immortalism|End of the world,NotFiction|Science fiction,The harvest
pst.000012778621,007056850,7385458,,fuzzymatch,"Anderson, Poul,",1926-2001,"New York, N.Y.|Ace|1979, c1966.",1966,xxu,,,NotFiction,Ensign Flandry
mdp.39015062063014,001230279,495122,PZ3.L5395MePG7158.L39,fuzzymatch,"Lem, Stanisław.",,New York|Seabury Press|1973,1973,nyu,,,Fiction,Memoirs found in a bathtub. | $c: Translated by Michael Kandel and Christine Rose.
uc1.32106007071217,001230279,495122,PZ3.L5395MePG7158.L39,fuzzymatch,"Lem, Stanisław.",,New York|Seabury Press|1973,1973,nyu,,,Fiction,Memoirs found in a bathtub. | $c: Translated by Michael Kandel and Christine Rose.
mdp.39015049634820,000660294,461944,PZ3.A8316Pe4,fuzzymatch,"Asimov, Isaac,",1920-1992.,London|Sidgwick & Jackson|1968.,1968,enk,,,Fiction,Pebble in the sky: | science fiction.
mdp.39015019802894,000022615,1230631,PZ3.H213Lan8PS1787,oclcid,"Harben, Will N. (Will Nathaniel),",1858-1919.,Boston|Gregg Press|1975.,1975,mau,,,Fiction|Bibliographies,The land of the changing sun
uc1.b4381879,000441582,10147287,,oclcid,"Gunn, James E.,",1923-,New York|Crown|1984.,1984,nyu,,,Fiction,The joy makers
uc1.32106002091640,007122778,1362321,,taggedsf,"Bradbury, Ray,",1920-,"Garden City, N.Y.|Doubleday|1953.",1953,nyu,,"Science fiction, American",NotFiction,The golden apples of the sun. | $c: Drawings by Joe Mugnaini.
mdp.49015000680349,004450291,25267172,,fuzzymatch,"Finney, Jack.",,"New York, N.Y.|Dell Pub. Co.|1981, c1978.",1981,nyu,,,Fiction,Invasion of the body snatchers
mdp.39015005906592,000323316,26893126,,fuzzymatch,"Bradbury, Ray,",1920-2012.,"New York|Bantam Books|1963, c1962.",1962,nyu,,,Fiction,Something wicked this way comes
mdp.39015019789026,000441582,10147287,,oclcid,"Gunn, James E.,",1923-,New York|Crown|1984.,1984,nyu,,,Fiction,The joy makers
mdp.39015019794422,000333131,16189236,,fuzzymatch,"Pohl, Frederik.",,"England|Corgi Books|1971,c1969.",1974,enk,,,Fiction,The age of the pussyfoot
uc1.32106010493283,007108007,1803174,,fuzzymatch,"Le Guin, Ursula K.,",1929-,"New York|Bantam Books|1975, c1968.",1975,nyu,,Fantasy|Fiction|Magic,Fiction,A wizard of Earthsea
inu.39000001037436,007278933,12722996,PG7158.L39P313 1986,fuzzymatch,"Lem, Stanisław.",,"San Diego|Harcourt Brace Jovanovich|1986, c1973.",1986,cau,,,Fiction,Memoirs found in a bathtub
mdp.39015008821244,000120523,2837211,PZ4.D6768LoPS3554.O469,fuzzymatch,"Donaldson, Stephen R.",,New York|Ballantine Books|1977.,1977,nyu,,,Fiction,Lord Foul's bane
umn.319510012110795,012347624,16431367,,fuzzymatch,"Lindsay, David,",1876-1945.,London|V. Gollancz|1978.,1978,enk,,,Fiction,A voyage to Arcturus
uc1.b4447027,009517967,10403847,,oclcid,"Oliver, Chad,",1928-1993,New York|Crown|c1984.,1984,nyu,,,Fiction,Unearthly neighbors
osu.32435053363990,100824618,12568566,,oclcid,"Leinster, Murray,",1896-1975.,"New York, N.Y.|Berkley Pub. Corp.|1960.",1960,nyu,,,Fiction,The aliens
inu.30000005477777,007593239,1453662,,taggedsf,"Linebarger, Paul Myron Anthony,",1913-1966.,New York|Ballantine Books|c1975.,1975,nyu,,Science fiction,NotFiction,Norstrilia
mdp.39015002691262,000726066,2874479,PZ4.B79968Sw 1977PS3552.R228,fuzzymatch,"Bradley, Marion Zimmer.",,"Boston|Gregg Press|1977, c1962.",1977,mau,,,Fiction|Bibliographies,The sword of Aldones
uc1.b3184253,010041115,,,fuzzymatch,"Dickson, Gordon R.",,N.Y.|Doubleday|1962,0,  u,,,UnknownGenre,Necromancer
mdp.39015020645456,000474535,7050586,PZ3.B72453Fah5,fuzzymatch,"Bradbury, Ray,",1920-2012.,New York|Simon and Schuster|1967,1967,nyu,,,Fiction,Fahrenheit 451.
mdp.39015008439567,000125601,2889800,,fuzzymatch,"Le Guin, Ursula K.,",1929-,"Toronto|New York|Bantam Books|1975, c1968.",1975,onc,,,Fiction,A wizard of earthsea
mdp.39015015358172,000392491,1046824,,oclcid,"De Mille, James,",1833-1880.,New York|Arno Press|1975.,1975,nyu,,,Fiction,A strange manuscript found in a copper cylinder.
mdp.49015002036805,004532564,25872224,PS3569.T33565F54 1993,oclcid,Starhawk.,,New York|Bantam Books|1993.,1993,nyu,,Fiction,Fiction|Utopias|Dystopias,The fifth sacred thing
mdp.39015079170901,005929838,290386236,,oclcid,"Miller, Karen,",1961-,London|Century|2008.,2008,enk,,,Fiction|Star Wars fiction|Radio and television novels|Science fiction,Wild space
pst.000050321674,007047972,24387895,,taggedsf,"Norton, Andre.",,New York|Daw Books|c1972.,1972,nyu,,Science fiction,NotFiction,The crystal gryphon
pst.000058091883,007497065,33811436,,taggedsf,"Marley, Louise,",1952-,New York|Ace Books|1995.,1995,nyu,M366sinli 1995,Juvenile fiction|Science fiction|Psychic ability,Fiction,Sing the light
mdp.39015019104374,000329884,9097298,,fuzzymatch,"Leiber, Fritz,",1910-1992.,New York|Pocket Books|1980] c1950,1980,nyu,,,Fiction,The sinful ones
mdp.39015047655975,001816191,51855068,,fuzzymatch,"Gear, W. Michael.",,New York|DAW Books|c1988.,1988,nyu,,,Fiction,The warriors of Spider
mdp.39015001151276,000136537,3869423,PZ4.D547Han 1978PS3554.I3,taggedsf,"Dick, Philip K.",,"Boston|Gregg Press|1978, c1955.",1978,mau,,"Science fiction, American",Fiction,A handful of darkness
uc1.32106016538131,007132582,18941206,PS3552.U397F35 1988,taggedsf,"Bujold, Lois McMaster",,"Riverdale, NY|Baen Books|c1988",1988,nyu,,Nebula Award|Science fiction,Fiction,Falling free
mdp.39015003629410,001030113,32626,PZ4.Z456DamPS3576.E43,fuzzymatch,"Zelazny, Roger.",,New York|Putnam|1969,1969,nyu,,,Fiction,Damnation alley.
mdp.49015000753963,004457663,4591279,PZ4.Z456Dam 1979PS3576.E43,taggedsf,"Zelazny, Roger.",,Boston|Gregg Press|1979.,1979,mau,,Science fiction,Fiction,Damnation alley
mdp.39015073819768,005959182,38258215,PS3503.L718F58 1998,taggedsf,"Bloch, Robert,",1917-1994.,"Sauk City, Wis.|Arkham House Publishers|1998.",1998,wiu,,"Horror tales, American|Fantasy fiction, American|Science fiction, American",Short stories,Flowers from the moon and other lunacies
inu.39000003578593,007588193,1431785,PZ4.R6447Ch3PR6068.O15,oclcid,"Roberts, Keith,",1935-,"New York|Putnam|1975, c1973.",1975,nyu,,,Fiction,The chalk giants
mdp.39015003349951,000558132,1046825,PZ3.E575Go20PS3509.N4,oclcid,"England, George Allan,",1877-1936.,New York|Arno Press|1975.,1975,nyu,,,Fiction,The golden blight.
mdp.39015018601743,000333444,3351278,,fuzzymatch,"Sturgeon, Theodore.",,"New York, N.Y.|Berkley|1959, c1958.",1959,nyu,,,Fiction,A touch of strange
mdp.39015030042686,000559496,7755608,,fuzzymatch,"Williamson, Jack,",1908-2006.,Indianapolis|Bobbs-Merrill|1979.,1979,inu,,,Fiction,"Brother to demons, brother to gods"
mdp.49015000982067,004480914,2212805,PZ3.H6685Ho10PR6015.O253,fuzzymatch,"Hodgson, William Hope,",1877-1918.,"Westport, Conn.|Hyperion Press|1976, c1908.",1976,ctu,,,Fiction,The house on the borderland ...
uc1.b3864933,007881251,4642191,PZ3.W67764BrPS3545.I557,taggedsf,"Williamson, Jack,",1908-2006.,Indianapolis|Bobbs-Merrill|c1979.,1979,inu,,Science fiction,Fiction,"Brother to demons, brother to gods"
mdp.39015061137264,004728529,36958856,PS648.E7T35 1996,taggedsf,,,"Cambridge, MA|Circlet Press|c1996.",1996,mau,,"Fiction|Bondage (Sexual behavior)|Cats|Erotic stories, American|Telepathy|Science fiction, American|Fantasy fiction, American",Short stories,Tales from the erotic edge : | a Circlet omnibus
mdp.39015029505487,000121063,1580513,,oclcid,"Brunner, John,",1934-1995.,New York|Daw Books|c1974,1974,nyu,,,Fiction,Give warning to the world.
mdp.39015013234516,000150086,4490941,PZ4.C9533EnPS3553.R597,fuzzymatch,"Crowley, John,",1942-,"Garden City, N.Y.|Doubleday|1979.",1979,nyu,,,Fiction,Engine summer
pst.000061659049,009814167,10784387,,oclcid,"Van Vogt, A. E. (Alfred Elton),",1912-2000.,"New York|Berkley|1974, c1970.",1970,nyu,,,Science fiction|Fiction,The world of Null-A
osu.32435060535390,005826318,4170352,,fuzzymatch,"Farmer, Philip José.",,New York|Ballantine Books|c1960.,1960,nyu,,,Fiction|Science fiction,Strange relations
mdp.39015049862702,000291926,10045397,PR9619.3.K454B4 1984,oclcid,"Kelleher, Victor,",1939-,"St. Lucia|University of Queensland Press|Lawrence, Mass.|Distributed in the U.S.A. and Canada by Technical Impex Corp.|c1984.",1984,at ,,,Fiction,The beast of heaven
mdp.39015005052504,000036213,1727187,PZ4.S7973War3PS3569.T3363,oclcid,"Stasheff, Christopher.",,"New York|Garland Pub.|1975, c1969.",1975,nyu,,,Fiction,The warlock in spite of himself
mdp.39015010321076,000439251,1286103,PZ4.D2565Ps2,fuzzymatch,"Davies, L. P. (Leslie Purnell)",,"Garden City, N.Y.|Doubleday|1967.",1967,nyu,,,NotFiction,Psychogeist | $c: [by] L. P. Davies.
uc1.32106014945080,007137234,39691457,PS3556.R5184T48 1998,fuzzymatch,"Friedman, C. S",,"New York, NY|DAW Books|Distributed by Penguin Putnam|c1998",1998,nyu,,Fiction|Space colonies,Fiction,This alien shore
mdp.39015003449231,000729065,2894297,,taggedsf,"Bradbury, Ray,",1920-2012.,"St. Albans, Herts.|Panther|1976.",1976,enk,,"Science fiction, American",Fiction,The small assassin.
mdp.39015001771503,000125076,3490818,,fuzzymatch,"Van Vogt, A. E. (Alfred Elton),",1912-2000.,"New York|Berkley|1977, c1970.",1977,nyu,,,Fiction,The world of Null-A : | [novel]
mdp.39015048707445,000237732,8952374,PS3553.A7629N38 1983,fuzzymatch,"Carr, Jayge.",,"Garden City, N.Y.|Doubleday|1983.",1983,nyu,,,Fiction,Navigator's sindrome
mdp.39015020750843,000567888,7362009,,fuzzymatch,"Smith, Cordwainer,",1913-1966.,"New York|Berkley Pub. Corp.|1970, c1963.",1963,nyu,,,Fiction,You will never be the same
mdp.39015000957574,001424929,6309053,,fuzzymatch,"Asimov, Isaac,",1920-1992.,"Garden City, N.Y.|Doubleday|196-? c1952",1952,nyu,,,UnknownGenre,Foundation and empire.
uc1.b4951578,009502272,4967414,,fuzzymatch,"Sturgeon, Theodore",,"New York|Dell|1978,c1977",1977,nyu,,,NotFiction,The dreaming jewels
mdp.49015001037275,004486371,6309053,,taggedsf,"Asimov, Isaac,",1920-1992.,"Garden City, N. Y.|Doubleday|c1952.",1952,nyu,,Science fiction,Fiction,Foundation and empire
mdp.49015001024521,004485114,1077427,PZ3.W431Mar6PS3545.E4636,taggedsf,"Weinbaum, Stanley Grauman,",1902-1935.,"Westport, Conn.|Hyperion Press|1974",1974,ctu,,"Science fiction, American",Fiction,A Martian Odyssey and other science fiction tales; | $c: the collected short stories of Stanley G. Weinbaum. Introd. by Sam Moskowitz.
mdp.39015056891248,004328034,51969236,PS3554.I3E9 2003,fuzzymatch,"Dick, Philip K.",,New York|Vintage|2003.,2003,nyu,,Hallucinations and illusions|Fiction|Laboratories|Explosions|Accident victims,Fiction,Eye in the sky
mdp.39015059975782,004338809,51817264,PS3561.I483W37 2003,fuzzymatch,"King, Stephen,",1947-,New York|Viking|2003.,2003,nyu,,Fiction|Roland (Fictitious character : King),Fiction,The waste lands
uc1.b3472924,000291926,10045397,PR9619.3.K454B4 1984,oclcid,"Kelleher, Victor,",1939-,"St. Lucia|University of Queensland Press|Lawrence, Mass.|Distributed in the U.S.A. and Canada by Technical Impex Corp.|c1984.",1984,at ,,,Fiction,The beast of heaven
mdp.39015000207590,001424929,6309053,,fuzzymatch,"Asimov, Isaac,",1920-1992.,"Garden City, N.Y.|Doubleday|196-? c1952",1952,nyu,,,UnknownGenre,Foundation and empire.
pst.000006266776,007491632,317078949,,fuzzymatch,"Asimov, Isaac,",1920-1992,"New York|Avon|1972, c1966].",1966,xx ,,,NotFiction,Foundation and empire.
mdp.39015001503294,000020392,1218337,PZ3.L654038Yo5PS3523.I629,oclcid,"Linebarger, Paul Myron Anthony,",1913-1966.,"New York|Garland Pub.|1975, c1963.",1975,nyu,,,Fiction,You will never be the same
mdp.49015003154508,005555214,61322661,PS 3566 .O95S75 2005,taggedsf,"Powers, Tim,",1952-,"San Francisco, Calif.|Tachyon Publications|2005.",2005,cau,,"Science fiction, American",Fiction,Strange itineraries
mdp.39015008471131,100169944,4926531,,fuzzymatch,"Strugat͡skiĭ, Arkadiĭ,",1925-1991.,"London|Gollancz|1978, c1977.",1977,enk,,,Fiction,Prisoners of power
pst.000031216067,007067297,31161912,,taggedsf,"Farmer, Philip José.",,New York|Crown Publishers|c1984.,1984,xxu,,"Science fiction, American",NotFiction,"The classic Philip José Farmer, 1952-1964"
inu.30000035590144,007592409,26503355,PS3554.I3E9 1993,fuzzymatch,"Dick, Philip K.",,New York|Collier Books|Toronto|Maxwell Macmillan Canada|New York|Maxwell Macmillan International|1993.,1993,nyu,,Imagery (Psychology)|Proton beams|Fiction,Science fiction|Fiction,Eye in the sky
uc1.32106018249075,007144194,51969223,PS3554.I3S65 2003,fuzzymatch,"Dick, Philip K",,New York|Vintage Books|2003,2003,nyu,,Fiction|Lotteries,Fiction|Science fiction,Solar lottery
uc1.b4931266,000591439,233732,,taggedsf,"Laumer, Keith,",1925-1993,"Garden City, N.Y.|Doubleday|c1966.",1966,   ,,Science fiction,NotFiction,Earthblood | $c: by Keith Laumer and Rosel George Brown.
mdp.39015030738747,000441478,9827886,,taggedsf,"Farmer, Philip J",,New York|Crown Publishers|c1984.,1984,nyu,,"Science fiction, American",Fiction,The classic Phil | $c: edited and introduction by Martin H. Greenberg ; foreword by Isaac Asimov.
pst.000014066702,007057105,9657399,,fuzzymatch,"Lem, Stanisław.",,"New York, N.Y.|Avon|1976.",1976,xx ,,,NotFiction,Memoirs found in a bathtub
uc1.b4463156,009519085,5497422,,fuzzymatch,"Knight, Damon,",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,nyu,,,Fiction,The world and Thorinn
uc1.32106009743425,007108921,21313813,,taggedsf,"Heinlein, Robert A. (Robert Anson),",1907-1988,"New York|Ballantine|1990, c1947",1949,nyu,,Fiction|Mars (Planet)|Science fiction,Fiction,Red planet
mdp.39015057936240,000155535,9194864,PS3503.R167S66 1983,fuzzymatch,"Bradbury, Ray,",1920-2012.,"New York|Knopf|Distributed by Random House|1983, c1962.",1983,nyu,,,Fiction,Something wicked this way comes
osu.32435053311874,005811663,3263344,,fuzzymatch,"Harrison, Harry,",1925-,New York|Bantam Books|c1962.,1962,nyu,,,Fiction,Planet of the damned
pst.000029233083,009815335,39914359,PS3568.E3696D73 1999,taggedsf,"Reed, Robert.",,"Collinsville, Ill.|Golden Gryphon Press|c1999.",1999,ilu,,"Science fiction, American|Fantasy fiction, American",Fiction,The dragons of Springplace : | stories
mdp.39015031213591,000120380,858879,PR6052.R8W4 1974,fuzzymatch,"Brunner, John,",1934-1995.,Toronto|New York|Bantam Books|1974,1974,onc,,,Fiction,Web of everywhere | $c: [by] John Brunner.
mdp.49015002568690,004543090,30959806,,taggedsf,,,"New York|Bristol Park Books|1993, c1988.",1993,nyu,,"Science fiction, American",Fiction,Unknown worlds : | tales from beyond
mdp.39015031589800,000920390,15304495,,fuzzymatch,"Lackey, Mercedes",,"New York|Daw Books, Inc.|c1987.",1987,nyu,,,Fiction,Arrows of the queen
mdp.39015002291964,000683798,5605039,PZ4.L518Be 1980PS3562.E42;,fuzzymatch,"Le Guin, Ursula K.,",1929-,New York|Harper & Row|c1980.,1980,nyu,,,Fiction,The beginning place
mdp.39015002288721,000660412,1214858,PZ3.A8316St,fuzzymatch,"Asimov, Isaac,",1920-1992.,"Garden City, N. Y.|Doubleday|1951",1951,nyu,,,Fiction,"The stars, like dust."
mdp.39015004663087,001029847,139700,PZ4.A549OpPS3551.N378,oclcid,"Anderson, Poul,",1926-2001.,"Garden City, N.Y.|Doubleday|1971.",1971,nyu,,,Fiction,Operation Chaos.
pst.000021388040,007056919,4228404,,fuzzymatch,"Dickson, Gordon R.",,"New York, N.Y.|Daw Books, Inc.|1978.",1978,xx ,,,NotFiction,Necrómancer
pst.000021387913,005813024,2787361,,fuzzymatch,"Dickson, Gordon R.",,"New York, N.Y.|Daw Books, Inc.|1977, c1961.",1961,xx ,,,NotFiction,Naked to the stars
uc1.32106015381764,007137637,25353852,,fuzzymatch,"Swanwick, Michael",,"New York|Avon Books|1992, c1991",1992,nyu,,,Fiction|Science fiction,Stations of the tide
uc1.32106002059704,007114173,2818588,,taggedsf,,,New York|Random House|c1977.,1977,nyu,,"Science fiction, English|Science fiction, American",Fiction,Galactic dreamers : | science fiction as visionary literature
mdp.39015005888147,000206087,56278362,,fuzzymatch,"Pohl, Frederik.",,"New York|Pocket Books|1977, c1969|(1st Pocket Books printing, December, 1977)",1969,nyu,,,Fiction,The Starchild trilogy
mdp.39015058084958,003887200,11635433,,taggedsf,"McQuay, Mike.",,Toronto|New York|Bantam|1985.,1985,onc,,"Fiction|Kings and rulers|Brothers|Families of royal descent|Science fiction, American",Novel,Pure blood
pst.000068121075,009813940,4636493,PS3554.I3E9 1971,fuzzymatch,"Dick, Philip K.",,"London|Arrow Books|1971, c1957.",1957,enk,,,Fiction,Eye in the sky
mdp.39015050329450,004127027,43644572,,fuzzymatch,"Weis, Margaret.",,"Renton, WA|Wizards of the Coast|c2000.",2000,wau,,Fiction|Krynn (Imaginary place),Novel,Dragons of a fallen sun
mdp.39015016953674,001841329,18715867,PS3563.U74838C5 1989,oclcid,"Murphy, Pat,",1955-,New York|Doubleday|1989.,1989,nyu,,,Fiction,"The city, not long after"
uc1.b4950783,000683798,5605039,PZ4.L518Be 1980PS3562.E42;,fuzzymatch,"Le Guin, Ursula K.,",1929-,New York|Harper & Row|c1980.,1980,nyu,,,Fiction,The beginning place
