docid	htid	totaltokens	skipped_pages	path
../data/pst.000044193720_0	pst.000044193720	87268	0	../data/pst.000044193720_0.tsv
../data/pst.000044193720_1	pst.000044193720	90652	0	../data/pst.000044193720_1.tsv
../data/pst.000044193720_2	pst.000044193720	90649	0	../data/pst.000044193720_2.tsv
../data/pst.000044193720_3	pst.000044193720	88892	0	../data/pst.000044193720_3.tsv
../data/uiuo.ark+=13960=t51g1bt8f	uiuo.ark+=13960=t51g1bt8f	34356	0	../data/uiuo.ark+=13960=t51g1bt8f.tsv
../data/mdp.39015003345728	mdp.39015003345728	43392	0	../data/mdp.39015003345728.tsv
../data/uiuo.ark+=13960=t6f19hx11_0	uiuo.ark+=13960=t6f19hx11	41076	0	../data/uiuo.ark+=13960=t6f19hx11_0.tsv
../data/uiuo.ark+=13960=t6f19hx11_1	uiuo.ark+=13960=t6f19hx11	41916	0	../data/uiuo.ark+=13960=t6f19hx11_1.tsv
../data/mdp.39015049614988	mdp.39015049614988	27854	0	../data/mdp.39015049614988.tsv
../data/mdp.39015069174269_0	mdp.39015069174269	57034	0	../data/mdp.39015069174269_0.tsv
../data/mdp.39015069174269_1	mdp.39015069174269	57341	0	../data/mdp.39015069174269_1.tsv
../data/mdp.39015069174269_2	mdp.39015069174269	56176	0	../data/mdp.39015069174269_2.tsv
../data/mdp.39015007043337_0	mdp.39015007043337	45695	0	../data/mdp.39015007043337_0.tsv
../data/mdp.39015007043337_1	mdp.39015007043337	43855	0	../data/mdp.39015007043337_1.tsv
../data/uc1.$b115475_0	uc1.$b115475	52470	0	../data/uc1.$b115475_0.tsv
../data/uc1.$b115475_1	uc1.$b115475	54308	0	../data/uc1.$b115475_1.tsv
../data/wu.89032371593	wu.89032371593	58677	0	../data/wu.89032371593.tsv
../data/uc1.32106015791707_0	uc1.32106015791707	56078	0	../data/uc1.32106015791707_0.tsv
../data/uc1.32106015791707_1	uc1.32106015791707	54838	0	../data/uc1.32106015791707_1.tsv
../data/nyp.33433076091259_0	nyp.33433076091259	50144	0	../data/nyp.33433076091259_0.tsv
../data/nyp.33433076091259_1	nyp.33433076091259	49698	0	../data/nyp.33433076091259_1.tsv
../data/nyp.33433076091259_2	nyp.33433076091259	50330	0	../data/nyp.33433076091259_2.tsv
../data/uc1.b4083252	uc1.b4083252	15616	0	../data/uc1.b4083252.tsv
../data/nyp.33433074896071_0	nyp.33433074896071	53698	0	../data/nyp.33433074896071_0.tsv
../data/nyp.33433074896071_1	nyp.33433074896071	55320	0	../data/nyp.33433074896071_1.tsv
../data/inu.30000111163899	inu.30000111163899	22917	0	../data/inu.30000111163899.tsv
../data/mdp.39015058659890_0	mdp.39015058659890	47168	0	../data/mdp.39015058659890_0.tsv
../data/mdp.39015058659890_1	mdp.39015058659890	47083	0	../data/mdp.39015058659890_1.tsv
../data/uc2.ark+=13960=t45q4v56p_0	uc2.ark+=13960=t45q4v56p	64716	0	../data/uc2.ark+=13960=t45q4v56p_0.tsv
../data/uc2.ark+=13960=t45q4v56p_1	uc2.ark+=13960=t45q4v56p	64206	0	../data/uc2.ark+=13960=t45q4v56p_1.tsv
../data/mdp.39015013104594_0	mdp.39015013104594	37012	0	../data/mdp.39015013104594_0.tsv
../data/mdp.39015013104594_1	mdp.39015013104594	36658	0	../data/mdp.39015013104594_1.tsv
../data/nyp.33433074939723_0	nyp.33433074939723	38584	0	../data/nyp.33433074939723_0.tsv
../data/nyp.33433074939723_1	nyp.33433074939723	38497	0	../data/nyp.33433074939723_1.tsv
../data/uc1.b4101908_0	uc1.b4101908	30969	0	../data/uc1.b4101908_0.tsv
../data/uc1.b4101908_1	uc1.b4101908	30396	0	../data/uc1.b4101908_1.tsv
../data/mdp.39015069109224_0	mdp.39015069109224	53608	0	../data/mdp.39015069109224_0.tsv
../data/mdp.39015069109224_1	mdp.39015069109224	57357	0	../data/mdp.39015069109224_1.tsv
../data/mdp.39015069109224_2	mdp.39015069109224	53774	0	../data/mdp.39015069109224_2.tsv
../data/uc1.32106002091640_0	uc1.32106002091640	37359	0	../data/uc1.32106002091640_0.tsv
../data/uc1.32106002091640_1	uc1.32106002091640	42156	0	../data/uc1.32106002091640_1.tsv
../data/nyp.33433075771133	nyp.33433075771133	40886	0	../data/nyp.33433075771133.tsv
../data/mdp.39015066688105_0	mdp.39015066688105	41074	0	../data/mdp.39015066688105_0.tsv
../data/mdp.39015066688105_1	mdp.39015066688105	41024	0	../data/mdp.39015066688105_1.tsv
../data/njp.32101064628942	njp.32101064628942	45589	0	../data/njp.32101064628942.tsv
../data/mdp.39015011684399_0	mdp.39015011684399	31937	0	../data/mdp.39015011684399_0.tsv
../data/mdp.39015011684399_1	mdp.39015011684399	30324	0	../data/mdp.39015011684399_1.tsv
../data/mdp.39015040542139_0	mdp.39015040542139	63940	0	../data/mdp.39015040542139_0.tsv
../data/mdp.39015040542139_1	mdp.39015040542139	62234	0	../data/mdp.39015040542139_1.tsv
../data/njp.32101041607258	njp.32101041607258	32808	0	../data/njp.32101041607258.tsv
../data/uc1.31822012556585	uc1.31822012556585	57804	0	../data/uc1.31822012556585.tsv
../data/mdp.49015002610310_0	mdp.49015002610310	49722	0	../data/mdp.49015002610310_0.tsv
../data/mdp.49015002610310_1	mdp.49015002610310	50882	0	../data/mdp.49015002610310_1.tsv
../data/mdp.49015002610310_2	mdp.49015002610310	51177	0	../data/mdp.49015002610310_2.tsv
../data/mdp.39015048753712_0	mdp.39015048753712	41294	0	../data/mdp.39015048753712_0.tsv
../data/mdp.39015048753712_1	mdp.39015048753712	43640	0	../data/mdp.39015048753712_1.tsv
../data/umn.31951002376324e_0	umn.31951002376324e	68107	0	../data/umn.31951002376324e_0.tsv
../data/umn.31951002376324e_1	umn.31951002376324e	68455	0	../data/umn.31951002376324e_1.tsv
../data/mdp.39015035020901_0	mdp.39015035020901	35596	0	../data/mdp.39015035020901_0.tsv
../data/mdp.39015035020901_1	mdp.39015035020901	36128	0	../data/mdp.39015035020901_1.tsv
../data/njp.32101064919622	njp.32101064919622	35219	0	../data/njp.32101064919622.tsv
../data/mdp.49015002042977_0	mdp.49015002042977	48862	0	../data/mdp.49015002042977_0.tsv
../data/mdp.49015002042977_1	mdp.49015002042977	48959	0	../data/mdp.49015002042977_1.tsv
../data/mdp.49015002042977_2	mdp.49015002042977	47448	0	../data/mdp.49015002042977_2.tsv
../data/uc1.b3435625_0	uc1.b3435625	60141	0	../data/uc1.b3435625_0.tsv
../data/uc1.b3435625_1	uc1.b3435625	57151	0	../data/uc1.b3435625_1.tsv
../data/pst.000045747595_0	pst.000045747595	31531	0	../data/pst.000045747595_0.tsv
../data/pst.000045747595_1	pst.000045747595	31028	0	../data/pst.000045747595_1.tsv
../data/mdp.39015018912827_0	mdp.39015018912827	47887	0	../data/mdp.39015018912827_0.tsv
../data/mdp.39015018912827_1	mdp.39015018912827	49834	0	../data/mdp.39015018912827_1.tsv
../data/mdp.39015018912827_2	mdp.39015018912827	48817	0	../data/mdp.39015018912827_2.tsv
../data/wu.89075109389	wu.89075109389	45199	0	../data/wu.89075109389.tsv
../data/mdp.39015003897603_0	mdp.39015003897603	41475	0	../data/mdp.39015003897603_0.tsv
../data/mdp.39015003897603_1	mdp.39015003897603	39986	0	../data/mdp.39015003897603_1.tsv
../data/uc2.ark+=13960=t2599zm8x	uc2.ark+=13960=t2599zm8x	29898	0	../data/uc2.ark+=13960=t2599zm8x.tsv
../data/mdp.39015029412296_0	mdp.39015029412296	33024	0	../data/mdp.39015029412296_0.tsv
../data/mdp.39015029412296_1	mdp.39015029412296	33721	0	../data/mdp.39015029412296_1.tsv
../data/mdp.39015045681882_0	mdp.39015045681882	92099	0	../data/mdp.39015045681882_0.tsv
../data/mdp.39015045681882_1	mdp.39015045681882	93739	0	../data/mdp.39015045681882_1.tsv
../data/mdp.39015045681882_2	mdp.39015045681882	90605	0	../data/mdp.39015045681882_2.tsv
../data/mdp.39015005603967_0	mdp.39015005603967	43421	0	../data/mdp.39015005603967_0.tsv
../data/mdp.39015005603967_1	mdp.39015005603967	43778	0	../data/mdp.39015005603967_1.tsv
../data/mdp.39015033007686_0	mdp.39015033007686	53465	0	../data/mdp.39015033007686_0.tsv
../data/mdp.39015033007686_1	mdp.39015033007686	53154	0	../data/mdp.39015033007686_1.tsv
../data/mdp.39015033007686_2	mdp.39015033007686	54396	0	../data/mdp.39015033007686_2.tsv
../data/pst.000031470421_0	pst.000031470421	53302	0	../data/pst.000031470421_0.tsv
../data/pst.000031470421_1	pst.000031470421	55838	0	../data/pst.000031470421_1.tsv
../data/mdp.39015080818050_0	mdp.39015080818050	61275	0	../data/mdp.39015080818050_0.tsv
../data/mdp.39015080818050_1	mdp.39015080818050	59174	0	../data/mdp.39015080818050_1.tsv
../data/pst.000031216432_0	pst.000031216432	60747	0	../data/pst.000031216432_0.tsv
../data/pst.000031216432_1	pst.000031216432	61236	0	../data/pst.000031216432_1.tsv
../data/pst.000059263739	pst.000059263739	43178	0	../data/pst.000059263739.tsv
../data/mdp.39015012268150	mdp.39015012268150	7560	0	../data/mdp.39015012268150.tsv
../data/mdp.39015069971193_0	mdp.39015069971193	59764	0	../data/mdp.39015069971193_0.tsv
../data/mdp.39015069971193_1	mdp.39015069971193	60389	0	../data/mdp.39015069971193_1.tsv
../data/mdp.39015004307362_0	mdp.39015004307362	66204	0	../data/mdp.39015004307362_0.tsv
../data/mdp.39015004307362_1	mdp.39015004307362	68167	0	../data/mdp.39015004307362_1.tsv
../data/uc1.b4382620_0	uc1.b4382620	89457	0	../data/uc1.b4382620_0.tsv
../data/uc1.b4382620_1	uc1.b4382620	90316	0	../data/uc1.b4382620_1.tsv
../data/uc1.b4382620_2	uc1.b4382620	87602	0	../data/uc1.b4382620_2.tsv
../data/pst.000001681314_0	pst.000001681314	46226	0	../data/pst.000001681314_0.tsv
../data/pst.000001681314_1	pst.000001681314	47787	0	../data/pst.000001681314_1.tsv
../data/uc2.ark+=13960=t9h41vd2c_0	uc2.ark+=13960=t9h41vd2c	38970	0	../data/uc2.ark+=13960=t9h41vd2c_0.tsv
../data/uc2.ark+=13960=t9h41vd2c_1	uc2.ark+=13960=t9h41vd2c	38751	0	../data/uc2.ark+=13960=t9h41vd2c_1.tsv
../data/mdp.49015002156868_0	mdp.49015002156868	73755	0	../data/mdp.49015002156868_0.tsv
../data/mdp.49015002156868_1	mdp.49015002156868	74203	0	../data/mdp.49015002156868_1.tsv
../data/mdp.49015002156868_2	mdp.49015002156868	73137	0	../data/mdp.49015002156868_2.tsv
../data/mdp.49015002156868_3	mdp.49015002156868	74871	0	../data/mdp.49015002156868_3.tsv
../data/wu.89004698288_0	wu.89004698288	45883	0	../data/wu.89004698288_0.tsv
../data/wu.89004698288_1	wu.89004698288	45251	0	../data/wu.89004698288_1.tsv
../data/mdp.39015030931284_0	mdp.39015030931284	52696	0	../data/mdp.39015030931284_0.tsv
../data/mdp.39015030931284_1	mdp.39015030931284	55708	0	../data/mdp.39015030931284_1.tsv
../data/mdp.39015030931284_2	mdp.39015030931284	54759	0	../data/mdp.39015030931284_2.tsv
../data/uc1.b250098_0	uc1.b250098	30216	0	../data/uc1.b250098_0.tsv
../data/uc1.b250098_1	uc1.b250098	30847	0	../data/uc1.b250098_1.tsv
../data/mdp.39015056812269_0	mdp.39015056812269	95344	0	../data/mdp.39015056812269_0.tsv
../data/mdp.39015056812269_1	mdp.39015056812269	96655	0	../data/mdp.39015056812269_1.tsv
../data/mdp.39015056812269_2	mdp.39015056812269	93139	0	../data/mdp.39015056812269_2.tsv
../data/uc1.b4951557_0	uc1.b4951557	40212	0	../data/uc1.b4951557_0.tsv
../data/uc1.b4951557_1	uc1.b4951557	39604	0	../data/uc1.b4951557_1.tsv
../data/mdp.39015014165461_0	mdp.39015014165461	94534	0	../data/mdp.39015014165461_0.tsv
../data/mdp.39015014165461_1	mdp.39015014165461	99153	0	../data/mdp.39015014165461_1.tsv
../data/mdp.39015014165461_2	mdp.39015014165461	96876	0	../data/mdp.39015014165461_2.tsv
../data/uc1.b4951592	uc1.b4951592	46349	0	../data/uc1.b4951592.tsv
../data/mdp.39015019357808_0	mdp.39015019357808	69854	0	../data/mdp.39015019357808_0.tsv
../data/mdp.39015019357808_1	mdp.39015019357808	66904	0	../data/mdp.39015019357808_1.tsv
../data/mdp.39015015358206_0	mdp.39015015358206	81278	0	../data/mdp.39015015358206_0.tsv
../data/mdp.39015015358206_1	mdp.39015015358206	80634	0	../data/mdp.39015015358206_1.tsv
../data/mdp.39015015358206_2	mdp.39015015358206	79357	0	../data/mdp.39015015358206_2.tsv
../data/mdp.39015041888606_0	mdp.39015041888606	54630	0	../data/mdp.39015041888606_0.tsv
../data/mdp.39015041888606_1	mdp.39015041888606	55575	0	../data/mdp.39015041888606_1.tsv
../data/mdp.39015041888606_2	mdp.39015041888606	40392	0	../data/mdp.39015041888606_2.tsv
../data/pst.000024818261	pst.000024818261	8252	0	../data/pst.000024818261.tsv
../data/mdp.39076002947526_0	mdp.39076002947526	56645	0	../data/mdp.39076002947526_0.tsv
../data/mdp.39076002947526_1	mdp.39076002947526	52418	0	../data/mdp.39076002947526_1.tsv
../data/pst.000063368413_0	pst.000063368413	41023	0	../data/pst.000063368413_0.tsv
../data/pst.000063368413_1	pst.000063368413	41344	0	../data/pst.000063368413_1.tsv
../data/mdp.39015038160860	mdp.39015038160860	54292	0	../data/mdp.39015038160860.tsv
../data/mdp.39015005888147_0	mdp.39015005888147	67490	0	../data/mdp.39015005888147_0.tsv
../data/mdp.39015005888147_1	mdp.39015005888147	64996	0	../data/mdp.39015005888147_1.tsv
../data/mdp.39015005888147_2	mdp.39015005888147	65558	0	../data/mdp.39015005888147_2.tsv
../data/mdp.39015047580728_0	mdp.39015047580728	47002	0	../data/mdp.39015047580728_0.tsv
../data/mdp.39015047580728_1	mdp.39015047580728	50733	0	../data/mdp.39015047580728_1.tsv
../data/mdp.39015051324310	mdp.39015051324310	35175	0	../data/mdp.39015051324310.tsv
../data/uc1.b3459537_0	uc1.b3459537	45347	0	../data/uc1.b3459537_0.tsv
../data/uc1.b3459537_1	uc1.b3459537	43599	0	../data/uc1.b3459537_1.tsv
../data/mdp.39015037303636_0	mdp.39015037303636	39246	0	../data/mdp.39015037303636_0.tsv
../data/mdp.39015037303636_1	mdp.39015037303636	41786	0	../data/mdp.39015037303636_1.tsv
../data/nyp.33433074811625_0	nyp.33433074811625	62304	0	../data/nyp.33433074811625_0.tsv
../data/nyp.33433074811625_1	nyp.33433074811625	62141	0	../data/nyp.33433074811625_1.tsv
../data/nyp.33433074811625_2	nyp.33433074811625	59317	0	../data/nyp.33433074811625_2.tsv
../data/mdp.39015059975782_0	mdp.39015059975782	71950	0	../data/mdp.39015059975782_0.tsv
../data/mdp.39015059975782_1	mdp.39015059975782	69055	0	../data/mdp.39015059975782_1.tsv
../data/mdp.39015059975782_2	mdp.39015059975782	75759	0	../data/mdp.39015059975782_2.tsv
../data/mdp.39015033871693_0	mdp.39015033871693	33706	0	../data/mdp.39015033871693_0.tsv
../data/mdp.39015033871693_1	mdp.39015033871693	35985	0	../data/mdp.39015033871693_1.tsv
../data/mdp.39015058086136_0	mdp.39015058086136	51430	0	../data/mdp.39015058086136_0.tsv
../data/mdp.39015058086136_1	mdp.39015058086136	53128	0	../data/mdp.39015058086136_1.tsv
../data/mdp.39076002449382_0	mdp.39076002449382	39945	0	../data/mdp.39076002449382_0.tsv
../data/mdp.39076002449382_1	mdp.39076002449382	43357	0	../data/mdp.39076002449382_1.tsv
../data/mdp.39015030704863_0	mdp.39015030704863	57468	0	../data/mdp.39015030704863_0.tsv
../data/mdp.39015030704863_1	mdp.39015030704863	56527	0	../data/mdp.39015030704863_1.tsv
../data/inu.30000004080028	inu.30000004080028	38108	0	../data/inu.30000004080028.tsv
../data/uva.x004152854	uva.x004152854	36339	0	../data/uva.x004152854.tsv
../data/mdp.39015045694943_0	mdp.39015045694943	31812	0	../data/mdp.39015045694943_0.tsv
../data/mdp.39015045694943_1	mdp.39015045694943	33747	0	../data/mdp.39015045694943_1.tsv
../data/uc1.$b103191_0	uc1.$b103191	37611	0	../data/uc1.$b103191_0.tsv
../data/uc1.$b103191_1	uc1.$b103191	35302	0	../data/uc1.$b103191_1.tsv
../data/mdp.49015002036805_0	mdp.49015002036805	88367	0	../data/mdp.49015002036805_0.tsv
../data/mdp.49015002036805_1	mdp.49015002036805	88429	0	../data/mdp.49015002036805_1.tsv
../data/mdp.49015002036805_2	mdp.49015002036805	86030	0	../data/mdp.49015002036805_2.tsv
../data/mdp.39015028719642_0	mdp.39015028719642	31245	0	../data/mdp.39015028719642_0.tsv
../data/mdp.39015028719642_1	mdp.39015028719642	31330	0	../data/mdp.39015028719642_1.tsv
../data/mdp.39015074300099_0	mdp.39015074300099	52029	0	../data/mdp.39015074300099_0.tsv
../data/mdp.39015074300099_1	mdp.39015074300099	55581	0	../data/mdp.39015074300099_1.tsv
../data/uc1.$b100790_0	uc1.$b100790	68178	0	../data/uc1.$b100790_0.tsv
../data/uc1.$b100790_1	uc1.$b100790	68446	0	../data/uc1.$b100790_1.tsv
../data/nyp.33433076024326	nyp.33433076024326	19443	0	../data/nyp.33433076024326.tsv
../data/mdp.49015002972413_0	mdp.49015002972413	57441	0	../data/mdp.49015002972413_0.tsv
../data/mdp.49015002972413_1	mdp.49015002972413	58135	0	../data/mdp.49015002972413_1.tsv
../data/uc1.32106012654197_0	uc1.32106012654197	31655	0	../data/uc1.32106012654197_0.tsv
../data/uc1.32106012654197_1	uc1.32106012654197	31828	0	../data/uc1.32106012654197_1.tsv
../data/mdp.39076002575145_0	mdp.39076002575145	38989	0	../data/mdp.39076002575145_0.tsv
../data/mdp.39076002575145_1	mdp.39076002575145	39494	0	../data/mdp.39076002575145_1.tsv
../data/mdp.39015030395175	mdp.39015030395175	59512	0	../data/mdp.39015030395175.tsv
../data/uc1.32106012650088_0	uc1.32106012650088	31849	0	../data/uc1.32106012650088_0.tsv
../data/uc1.32106012650088_1	uc1.32106012650088	35265	0	../data/uc1.32106012650088_1.tsv
../data/mdp.39015003842419_0	mdp.39015003842419	30231	0	../data/mdp.39015003842419_0.tsv
../data/mdp.39015003842419_1	mdp.39015003842419	37131	0	../data/mdp.39015003842419_1.tsv
../data/mdp.39015066054712_0	mdp.39015066054712	113950	0	../data/mdp.39015066054712_0.tsv
../data/mdp.39015066054712_1	mdp.39015066054712	108598	0	../data/mdp.39015066054712_1.tsv
../data/mdp.39015066054712_2	mdp.39015066054712	105605	0	../data/mdp.39015066054712_2.tsv
../data/mdp.39015066054712_3	mdp.39015066054712	106894	0	../data/mdp.39015066054712_3.tsv
../data/mdp.39015040695127_0	mdp.39015040695127	48460	0	../data/mdp.39015040695127_0.tsv
../data/mdp.39015040695127_1	mdp.39015040695127	52160	0	../data/mdp.39015040695127_1.tsv
../data/mdp.39015018825730_0	mdp.39015018825730	50269	0	../data/mdp.39015018825730_0.tsv
../data/mdp.39015018825730_1	mdp.39015018825730	54668	0	../data/mdp.39015018825730_1.tsv
../data/mdp.39015018825730_2	mdp.39015018825730	54148	0	../data/mdp.39015018825730_2.tsv
../data/nyp.33433082303581	nyp.33433082303581	25863	0	../data/nyp.33433082303581.tsv
../data/mdp.39015016424205_0	mdp.39015016424205	32152	0	../data/mdp.39015016424205_0.tsv
../data/mdp.39015016424205_1	mdp.39015016424205	30574	0	../data/mdp.39015016424205_1.tsv
../data/mdp.39015079150150_0	mdp.39015079150150	54893	0	../data/mdp.39015079150150_0.tsv
../data/mdp.39015079150150_1	mdp.39015079150150	56801	0	../data/mdp.39015079150150_1.tsv
../data/mdp.39015079150150_2	mdp.39015079150150	58234	0	../data/mdp.39015079150150_2.tsv
../data/mdp.39015056214490_0	mdp.39015056214490	75355	0	../data/mdp.39015056214490_0.tsv
../data/mdp.39015056214490_1	mdp.39015056214490	78156	0	../data/mdp.39015056214490_1.tsv
../data/mdp.39015056214490_2	mdp.39015056214490	77894	0	../data/mdp.39015056214490_2.tsv
../data/uc1.$b98779	uc1.$b98779	15363	0	../data/uc1.$b98779.tsv
../data/inu.30000057609731	inu.30000057609731	59337	0	../data/inu.30000057609731.tsv
../data/uva.x030736355	uva.x030736355	43126	0	../data/uva.x030736355.tsv
../data/mdp.39015066821045_0	mdp.39015066821045	87213	0	../data/mdp.39015066821045_0.tsv
../data/mdp.39015066821045_1	mdp.39015066821045	82752	0	../data/mdp.39015066821045_1.tsv
../data/mdp.39015066821045_2	mdp.39015066821045	84903	0	../data/mdp.39015066821045_2.tsv
../data/uc1.32106011607782_0	uc1.32106011607782	42772	0	../data/uc1.32106011607782_0.tsv
../data/uc1.32106011607782_1	uc1.32106011607782	45761	0	../data/uc1.32106011607782_1.tsv
../data/uc1.32106007308551_0	uc1.32106007308551	45358	0	../data/uc1.32106007308551_0.tsv
../data/uc1.32106007308551_1	uc1.32106007308551	47820	0	../data/uc1.32106007308551_1.tsv
../data/uc1.32106007308551_2	uc1.32106007308551	47064	0	../data/uc1.32106007308551_2.tsv
../data/mdp.39015021919876_0	mdp.39015021919876	44443	0	../data/mdp.39015021919876_0.tsv
../data/mdp.39015021919876_1	mdp.39015021919876	47447	0	../data/mdp.39015021919876_1.tsv
../data/pst.000029121120_0	pst.000029121120	33956	0	../data/pst.000029121120_0.tsv
../data/pst.000029121120_1	pst.000029121120	34127	0	../data/pst.000029121120_1.tsv
../data/mdp.39015002274507_0	mdp.39015002274507	39837	0	../data/mdp.39015002274507_0.tsv
../data/mdp.39015002274507_1	mdp.39015002274507	39348	0	../data/mdp.39015002274507_1.tsv
../data/uc1.b3347083_0	uc1.b3347083	64129	0	../data/uc1.b3347083_0.tsv
../data/uc1.b3347083_1	uc1.b3347083	64936	0	../data/uc1.b3347083_1.tsv
../data/uc1.b3347083_2	uc1.b3347083	65313	0	../data/uc1.b3347083_2.tsv
../data/mdp.39015005766368_0	mdp.39015005766368	41131	0	../data/mdp.39015005766368_0.tsv
../data/mdp.39015005766368_1	mdp.39015005766368	43022	0	../data/mdp.39015005766368_1.tsv
../data/mdp.39015059791767_0	mdp.39015059791767	66409	0	../data/mdp.39015059791767_0.tsv
../data/mdp.39015059791767_1	mdp.39015059791767	69305	0	../data/mdp.39015059791767_1.tsv
../data/mdp.39015055894771_0	mdp.39015055894771	34769	0	../data/mdp.39015055894771_0.tsv
../data/mdp.39015055894771_1	mdp.39015055894771	35802	0	../data/mdp.39015055894771_1.tsv
../data/mdp.39015070756146_0	mdp.39015070756146	36797	0	../data/mdp.39015070756146_0.tsv
../data/mdp.39015070756146_1	mdp.39015070756146	35693	0	../data/mdp.39015070756146_1.tsv
../data/inu.30000036708570_0	inu.30000036708570	70061	0	../data/inu.30000036708570_0.tsv
../data/inu.30000036708570_1	inu.30000036708570	66988	0	../data/inu.30000036708570_1.tsv
../data/mdp.39015067139173_0	mdp.39015067139173	39157	0	../data/mdp.39015067139173_0.tsv
../data/mdp.39015067139173_1	mdp.39015067139173	41283	0	../data/mdp.39015067139173_1.tsv
../data/mdp.39015053607191_0	mdp.39015053607191	31502	0	../data/mdp.39015053607191_0.tsv
../data/mdp.39015053607191_1	mdp.39015053607191	34230	0	../data/mdp.39015053607191_1.tsv
../data/osu.32435064823644_0	osu.32435064823644	40653	0	../data/osu.32435064823644_0.tsv
../data/osu.32435064823644_1	osu.32435064823644	39349	0	../data/osu.32435064823644_1.tsv
../data/nyp.33433081838777_0	nyp.33433081838777	55082	0	../data/nyp.33433081838777_0.tsv
../data/nyp.33433081838777_1	nyp.33433081838777	52291	0	../data/nyp.33433081838777_1.tsv
../data/nyp.33433081838777_2	nyp.33433081838777	41192	0	../data/nyp.33433081838777_2.tsv
../data/dul1.ark+=13960=t9g45ch9h_0	dul1.ark+=13960=t9g45ch9h	41856	0	../data/dul1.ark+=13960=t9g45ch9h_0.tsv
../data/dul1.ark+=13960=t9g45ch9h_1	dul1.ark+=13960=t9g45ch9h	43595	0	../data/dul1.ark+=13960=t9g45ch9h_1.tsv
../data/mdp.39015049862876	mdp.39015049862876	56892	0	../data/mdp.39015049862876.tsv
../data/mdp.39015056801932_0	mdp.39015056801932	54030	0	../data/mdp.39015056801932_0.tsv
../data/mdp.39015056801932_1	mdp.39015056801932	55268	0	../data/mdp.39015056801932_1.tsv
../data/mdp.39015056801932_2	mdp.39015056801932	55694	0	../data/mdp.39015056801932_2.tsv
../data/nyp.33433075746895_0	nyp.33433075746895	41381	0	../data/nyp.33433075746895_0.tsv
../data/nyp.33433075746895_1	nyp.33433075746895	41657	0	../data/nyp.33433075746895_1.tsv
../data/uc1.32106006936592_0	uc1.32106006936592	48785	0	../data/uc1.32106006936592_0.tsv
../data/uc1.32106006936592_1	uc1.32106006936592	52444	0	../data/uc1.32106006936592_1.tsv
../data/uc1.32106006936592_2	uc1.32106006936592	46781	0	../data/uc1.32106006936592_2.tsv
../data/mdp.39015066779920	mdp.39015066779920	6542	0	../data/mdp.39015066779920.tsv
../data/uc2.ark+=13960=t74t6j07h_0	uc2.ark+=13960=t74t6j07h	59185	0	../data/uc2.ark+=13960=t74t6j07h_0.tsv
../data/uc2.ark+=13960=t74t6j07h_1	uc2.ark+=13960=t74t6j07h	59040	0	../data/uc2.ark+=13960=t74t6j07h_1.tsv
../data/uc1.32106007713453_0	uc1.32106007713453	48162	0	../data/uc1.32106007713453_0.tsv
../data/uc1.32106007713453_1	uc1.32106007713453	45445	0	../data/uc1.32106007713453_1.tsv
../data/uc1.32106007713453_2	uc1.32106007713453	46254	0	../data/uc1.32106007713453_2.tsv
../data/pst.000050247585_0	pst.000050247585	49645	0	../data/pst.000050247585_0.tsv
../data/pst.000050247585_1	pst.000050247585	52181	0	../data/pst.000050247585_1.tsv
../data/uc1.32106011542344_0	uc1.32106011542344	58415	0	../data/uc1.32106011542344_0.tsv
../data/uc1.32106011542344_1	uc1.32106011542344	62248	0	../data/uc1.32106011542344_1.tsv
../data/uc1.32106011542344_2	uc1.32106011542344	60474	0	../data/uc1.32106011542344_2.tsv
../data/mdp.39015062086791_0	mdp.39015062086791	33804	0	../data/mdp.39015062086791_0.tsv
../data/mdp.39015062086791_1	mdp.39015062086791	36484	0	../data/mdp.39015062086791_1.tsv
../data/uc1.$b348189_0	uc1.$b348189	110212	0	../data/uc1.$b348189_0.tsv
../data/uc1.$b348189_1	uc1.$b348189	111672	0	../data/uc1.$b348189_1.tsv
../data/uc1.$b348189_2	uc1.$b348189	106794	0	../data/uc1.$b348189_2.tsv
../data/uc1.$b348189_3	uc1.$b348189	110674	0	../data/uc1.$b348189_3.tsv
../data/mdp.39015080843892_0	mdp.39015080843892	59294	0	../data/mdp.39015080843892_0.tsv
../data/mdp.39015080843892_1	mdp.39015080843892	60941	0	../data/mdp.39015080843892_1.tsv
../data/uva.x004507096_0	uva.x004507096	47675	0	../data/uva.x004507096_0.tsv
../data/uva.x004507096_1	uva.x004507096	47474	0	../data/uva.x004507096_1.tsv
../data/mdp.39015056817003_0	mdp.39015056817003	65044	0	../data/mdp.39015056817003_0.tsv
../data/mdp.39015056817003_1	mdp.39015056817003	65661	0	../data/mdp.39015056817003_1.tsv
../data/mdp.39015056817003_2	mdp.39015056817003	64353	0	../data/mdp.39015056817003_2.tsv
../data/uc2.ark+=13960=t6c24rn6k	uc2.ark+=13960=t6c24rn6k	36391	0	../data/uc2.ark+=13960=t6c24rn6k.tsv
../data/pst.000032574937_0	pst.000032574937	52553	0	../data/pst.000032574937_0.tsv
../data/pst.000032574937_1	pst.000032574937	45933	0	../data/pst.000032574937_1.tsv
../data/mdp.39015002672585_0	mdp.39015002672585	30818	0	../data/mdp.39015002672585_0.tsv
../data/mdp.39015002672585_1	mdp.39015002672585	33034	0	../data/mdp.39015002672585_1.tsv
